Year,Month,district_c,Season,Austria,Benelux countries,Germany,Italy,Other countries,Switzerland and Liechtenstein,Arrivals,District,Seasono,Unnamed: 0,Arrivalso,Present
2016,4.0,2,Spring,8798.0,895.0,52761.0,14996.0,2587.0,23097.0,103134.0,Burggrafenamt,Spring,7029817,103134,449141
2016,4.0,3,Spring,1787.0,373.0,10793.0,6707.0,2027.0,1250.0,22937.0,Eisacktal,Spring,3610468,22937,67140
2016,4.0,4,Spring,1334.0,1074.0,6671.0,13851.0,1678.0,691.0,25299.0,Pustertal,Spring,7519482,25299,96792
2016,4.0,5,Spring,762.0,235.0,4538.0,4917.0,849.0,497.0,11798.0,Salten-Schlern,Spring,3864393,11798,48866
2016,4.0,6,Spring,3335.0,461.0,16720.0,7075.0,1444.0,3857.0,32892.0,Uberetsch-Unterland,Spring,4643468,32892,116977
2016,4.0,7,Spring,1641.0,939.0,10917.0,4913.0,2193.0,4324.0,24927.0,Vinschgau,Spring,3808976,24927,98090
2016,4.0,8,Spring,758.0,444.0,6209.0,5179.0,1138.0,374.0,14102.0,Wipptal,Spring,1778556,14102,35985
2016,5.0,1,Spring,2699.0,538.0,10622.0,7800.0,4771.0,1678.0,28108.0,Bozen,Spring,299073,28108,60742
2016,5.0,2,Spring,11781.0,1898.0,121642.0,9201.0,3736.0,23321.0,171579.0,Burggrafenamt,Spring,7425615,171579,830795
2016,5.0,3,Spring,3060.0,846.0,35855.0,7543.0,4808.0,2167.0,54279.0,Eisacktal,Spring,3658843,54279,194505
2016,5.0,4,Spring,4220.0,1096.0,33574.0,14186.0,3655.0,2379.0,59110.0,Pustertal,Spring,7620680,59110,208212
2016,5.0,5,Spring,2749.0,839.0,28714.0,7557.0,3042.0,1774.0,44675.0,Salten-Schlern,Spring,3916167,44675,167372
2016,5.0,6,Spring,6194.0,922.0,42927.0,5540.0,2209.0,4873.0,62665.0,Uberetsch-Unterland,Spring,4955752,62665,246119
2016,5.0,7,Spring,2258.0,916.0,24458.0,3301.0,1195.0,5397.0,37525.0,Vinschgau,Spring,3910275,37525,132072
2016,5.0,8,Spring,1491.0,798.0,16136.0,4462.0,2066.0,896.0,25849.0,Wipptal,Spring,1802370,25849,70443
2016,6.0,1,Summer,2391.0,944.0,8676.0,7305.0,6043.0,1196.0,26555.0,Bozen,Summer,303105,26555,54526
2016,6.0,2,Summer,8116.0,3261.0,87192.0,13104.0,5770.0,14838.0,132281.0,Burggrafenamt,Summer,7525226,132281,712390
2016,6.0,3,Summer,2912.0,1445.0,33237.0,12290.0,4590.0,1674.0,56148.0,Eisacktal,Summer,3708047,56148,219452
2016,6.0,4,Summer,4771.0,4568.0,42272.0,55313.0,13955.0,3178.0,124057.0,Pustertal,Summer,7875663,124057,488272
2016,6.0,5,Summer,3056.0,2366.0,35751.0,24335.0,8666.0,3214.0,77388.0,Salten-Schlern,Summer,3968805,77388,340261
2016,6.0,6,Summer,4235.0,2195.0,31289.0,5764.0,2915.0,3431.0,49829.0,Uberetsch-Unterland,Summer,5174161,49829,212341
2016,6.0,7,Summer,2162.0,2812.0,21589.0,7011.0,3002.0,3996.0,40572.0,Vinschgau,Summer,3962871,40572,144823
2016,6.0,8,Summer,1668.0,1082.0,13227.0,6477.0,2213.0,708.0,25375.0,Wipptal,Summer,1826640,25375,76837
2016,7.0,1,Summer,2499.0,2274.0,11333.0,7393.0,10485.0,1596.0,35580.0,Bozen,Summer,307161,35580,70412
2016,7.0,2,Summer,9527.0,9788.0,117573.0,21306.0,9460.0,24103.0,191757.0,Burggrafenamt,Summer,7625704,191757,1000143
2016,7.0,3,Summer,3547.0,5527.0,43390.0,25419.0,8282.0,2847.0,89012.0,Eisacktal,Summer,3757561,89012,388644
2016,7.0,4,Summer,7933.0,10563.0,57518.0,176403.0,25197.0,7369.0,284983.0,Pustertal,Summer,8032404,284983,1395862
2016,7.0,5,Summer,4445.0,5419.0,46231.0,66386.0,16374.0,5849.0,144704.0,Salten-Schlern,Summer,4021767,144704,761109
2016,7.0,6,Summer,5820.0,5275.0,40661.0,9184.0,6504.0,6073.0,73517.0,Uberetsch-Unterland,Summer,5397332,73517,319179
2016,7.0,7,Summer,3737.0,6891.0,35275.0,20764.0,5456.0,7654.0,79777.0,Vinschgau,Summer,4015791,79777,321536
2016,7.0,8,Summer,1605.0,5450.0,18882.0,16908.0,4476.0,1032.0,48353.0,Wipptal,Summer,1851060,48353,162789
2016,8.0,1,Summer,2842.0,1553.0,13459.0,8486.0,8286.0,1330.0,35956.0,Bozen,Summer,311247,35956,79821
2016,8.0,2,Summer,9478.0,6889.0,136822.0,40044.0,6802.0,12854.0,212889.0,Burggrafenamt,Summer,7778876,212889,1210012
2016,8.0,3,Summer,3205.0,3362.0,40831.0,43208.0,5087.0,1348.0,97041.0,Eisacktal,Summer,3807293,97041,489510
2016,8.0,4,Summer,5947.0,4899.0,51526.0,227997.0,15558.0,3388.0,309315.0,Pustertal,Summer,8138658,309315,1842167
2016,8.0,5,Summer,3450.0,3545.0,44884.0,95309.0,9250.0,3260.0,159698.0,Salten-Schlern,Summer,4074915,159698,990757
2016,8.0,6,Summer,5881.0,3233.0,53046.0,12658.0,4376.0,3261.0,82455.0,Uberetsch-Unterland,Summer,5520697,82455,402829
2016,8.0,7,Summer,4086.0,4760.0,39697.0,34418.0,3575.0,5237.0,91773.0,Vinschgau,Summer,4068921,91773,429776
2016,8.0,8,Summer,1142.0,2314.0,17938.0,26601.0,1958.0,480.0,50433.0,Wipptal,Summer,1875582,50433,220131
2016,9.0,1,Autumn,3548.0,786.0,11651.0,8567.0,6913.0,1757.0,33222.0,Bozen,Autumn,315333,33222,66938
2016,9.0,2,Autumn,10575.0,2542.0,129308.0,13471.0,5196.0,19674.0,180766.0,Burggrafenamt,Autumn,7880147,180766,968922
2016,9.0,3,Autumn,4832.0,1345.0,49546.0,11333.0,4307.0,2474.0,73837.0,Eisacktal,Autumn,3856938,73837,303545
2016,9.0,4,Autumn,8603.0,3463.0,76189.0,63993.0,13397.0,5499.0,171144.0,Pustertal,Autumn,8191881,171144,750947
2016,9.0,5,Autumn,5476.0,2282.0,58352.0,22666.0,8384.0,4772.0,101932.0,Salten-Schlern,Autumn,4127931,101932,498247
2016,9.0,6,Autumn,7307.0,1191.0,48341.0,6717.0,3009.0,4652.0,71217.0,Uberetsch-Unterland,Autumn,5487502,71217,309010
2016,9.0,7,Autumn,3497.0,2300.0,35981.0,10221.0,3189.0,6310.0,61498.0,Vinschgau,Autumn,4121961,61498,237915
2016,9.0,8,Autumn,1561.0,887.0,21631.0,8926.0,2008.0,860.0,35873.0,Wipptal,Autumn,1900062,35873,113532
2016,10.0,1,Autumn,3742.0,273.0,10177.0,9408.0,3938.0,1694.0,29232.0,Bozen,Autumn,319395,29232,63661
2016,10.0,2,Autumn,15706.0,949.0,117006.0,16380.0,3412.0,28142.0,181595.0,Burggrafenamt,Autumn,7765293,181595,865129
2016,10.0,3,Autumn,6195.0,425.0,42477.0,10117.0,2068.0,3309.0,64591.0,Eisacktal,Autumn,3905940,64591,233725
2016,10.0,4,Autumn,5442.0,471.0,41915.0,27747.0,3230.0,5025.0,83830.0,Pustertal,Autumn,8242323,83830,312987
2016,10.0,5,Autumn,4292.0,484.0,35903.0,12939.0,3589.0,4365.0,61572.0,Salten-Schlern,Autumn,4126686,61572,256220
2016,10.0,6,Autumn,8190.0,523.0,39348.0,7000.0,1597.0,5471.0,62129.0,Uberetsch-Unterland,Autumn,5184453,62129,243008
2016,10.0,7,Autumn,2594.0,485.0,22189.0,9611.0,2425.0,6584.0,43888.0,Vinschgau,Autumn,4174329,43888,171543
2016,10.0,8,Autumn,2063.0,310.0,16826.0,6887.0,882.0,1550.0,28518.0,Wipptal,Autumn,1924236,28518,92915
2016,11.0,1,Autumn,1654.0,220.0,3465.0,12748.0,2784.0,513.0,21384.0,Bozen,Autumn,323373,21384,40795
2016,11.0,2,Autumn,4561.0,212.0,13892.0,25654.0,2029.0,4326.0,50674.0,Burggrafenamt,Autumn,7316368,50674,178335
2016,11.0,3,Autumn,2609.0,73.0,5954.0,8741.0,809.0,442.0,18628.0,Eisacktal,Autumn,3682571,18628,51011
2016,11.0,4,Autumn,1420.0,63.0,4306.0,13726.0,1155.0,618.0,21288.0,Pustertal,Autumn,7638080,21288,61685
2016,11.0,5,Autumn,701.0,128.0,2890.0,8842.0,1026.0,468.0,14055.0,Salten-Schlern,Autumn,4122140,14055,47748
2016,11.0,6,Autumn,1549.0,198.0,4502.0,8662.0,1837.0,496.0,17244.0,Uberetsch-Unterland,Autumn,5085454,17244,53394
2016,11.0,7,Autumn,636.0,93.0,3268.0,6832.0,1504.0,595.0,12928.0,Vinschgau,Autumn,3953805,12928,47668
2016,11.0,8,Autumn,986.0,198.0,2740.0,8626.0,492.0,285.0,13327.0,Wipptal,Autumn,1893515,13327,37946
2016,12.0,1,Winter,800.0,125.0,2536.0,23340.0,2680.0,594.0,30075.0,Bozen,Winter,327153,30075,58796
2016,12.0,2,Winter,2225.0,402.0,15279.0,60014.0,2465.0,4067.0,84452.0,Burggrafenamt,Winter,7511967,84452,235664
2016,12.0,3,Winter,1580.0,553.0,14595.0,35065.0,2899.0,1330.0,56022.0,Eisacktal,Winter,3889824,56022,172836
2016,12.0,4,Winter,3016.0,2884.0,37803.0,139245.0,21251.0,2289.0,206488.0,Pustertal,Winter,8330554,206488,766167
2016,12.0,5,Winter,1444.0,2723.0,21238.0,64921.0,10660.0,2027.0,103013.0,Salten-Schlern,Winter,4170704,103013,385890
2016,12.0,6,Winter,1058.0,97.0,3703.0,21070.0,1301.0,655.0,27884.0,Uberetsch-Unterland,Winter,5090010,27884,72144
2016,12.0,7,Winter,572.0,974.0,13679.0,10051.0,2180.0,1369.0,28825.0,Vinschgau,Winter,4055293,28825,110251
2016,12.0,8,Winter,650.0,374.0,9857.0,25982.0,1315.0,496.0,38674.0,Wipptal,Winter,1916017,38674,115652
2017,1.0,1,Winter,642.0,120.0,1799.0,12862.0,2336.0,241.0,18000.0,Bozen,Winter,331011,18000,36117
2017,1.0,2,Winter,1021.0,218.0,8002.0,24224.0,1625.0,1324.0,36414.0,Burggrafenamt,Winter,7489438,36414,153258
2017,1.0,3,Winter,1418.0,787.0,24300.0,20463.0,3742.0,1161.0,51871.0,Eisacktal,Winter,3991031,51871,225188
2017,1.0,4,Winter,4003.0,5234.0,72354.0,112321.0,42223.0,2803.0,238938.0,Pustertal,Winter,8538735,238938,1229820
2017,1.0,5,Winter,1802.0,5192.0,34496.0,47071.0,25235.0,2757.0,116553.0,Salten-Schlern,Winter,4219310,116553,656483
2017,1.0,6,Winter,279.0,145.0,2579.0,9466.0,1152.0,133.0,13754.0,Uberetsch-Unterland,Winter,4927763,13754,49359
2017,1.0,7,Winter,505.0,734.0,16417.0,6399.0,3672.0,2469.0,30196.0,Vinschgau,Winter,4103255,30196,162414
2017,1.0,8,Winter,564.0,378.0,16598.0,14395.0,1122.0,483.0,33540.0,Wipptal,Winter,1938420,33540,131854
2017,2.0,1,Winter,758.0,288.0,2299.0,8532.0,2102.0,243.0,14222.0,Bozen,Winter,334863,14222,25322
2017,2.0,2,Winter,1351.0,636.0,10944.0,12241.0,1607.0,1662.0,28441.0,Burggrafenamt,Winter,7014703,28441,105619
2017,2.0,3,Winter,1824.0,3028.0,29693.0,13332.0,9205.0,1869.0,58951.0,Eisacktal,Winter,4093369,58951,252403
2017,2.0,4,Winter,7657.0,13512.0,85104.0,99695.0,45174.0,3744.0,254886.0,Pustertal,Winter,8749926,254886,1253079
2017,2.0,5,Winter,2811.0,12950.0,46126.0,39939.0,28858.0,3552.0,134236.0,Salten-Schlern,Winter,4212245,134236,714881
2017,2.0,6,Winter,396.0,202.0,2997.0,5057.0,1387.0,222.0,10261.0,Uberetsch-Unterland,Winter,4984134,10261,40552
2017,2.0,7,Winter,993.0,3516.0,21420.0,5121.0,4282.0,3142.0,38474.0,Vinschgau,Winter,4374609,38474,188183
2017,2.0,8,Winter,1054.0,1844.0,20492.0,11271.0,2260.0,869.0,37790.0,Wipptal,Winter,2016786,37790,142308
2017,3.0,1,Spring,1164.0,228.0,5009.0,8674.0,2344.0,548.0,17967.0,Bozen,Spring,338703,17967,33907
2017,3.0,2,Spring,3038.0,267.0,18443.0,11819.0,1829.0,3592.0,38988.0,Burggrafenamt,Spring,7550006,38988,150078
2017,3.0,3,Spring,1886.0,767.0,22068.0,12471.0,5301.0,934.0,43427.0,Eisacktal,Spring,4140438,43427,187722
2017,3.0,4,Spring,5591.0,5422.0,65920.0,72924.0,25411.0,2374.0,177642.0,Pustertal,Spring,8850492,177642,958177
2017,3.0,5,Spring,2576.0,6474.0,35508.0,34313.0,17912.0,2444.0,99227.0,Salten-Schlern,Spring,4260489,99227,598253
2017,3.0,6,Spring,868.0,113.0,6315.0,5446.0,1339.0,416.0,14497.0,Uberetsch-Unterland,Spring,5495328,14497,52624
2017,3.0,7,Spring,1337.0,783.0,21349.0,5796.0,4558.0,2475.0,36298.0,Vinschgau,Spring,4367970,36298,188413
2017,3.0,8,Spring,1022.0,508.0,18603.0,8704.0,1674.0,577.0,31088.0,Wipptal,Spring,2039958,31088,118177
2017,4.0,1,Spring,2367.0,346.0,9275.0,8654.0,3808.0,1426.0,25876.0,Bozen,Spring,342627,25876,56428
2017,4.0,2,Spring,11037.0,1194.0,98521.0,18225.0,3031.0,25016.0,157024.0,Burggrafenamt,Spring,8269787,157024,679794
2017,4.0,3,Spring,2072.0,775.0,23589.0,10258.0,2131.0,1930.0,40755.0,Eisacktal,Spring,4188765,40755,136146
2017,4.0,4,Spring,2229.0,4140.0,25576.0,29635.0,2866.0,1483.0,65929.0,Pustertal,Spring,8896276,65929,257435
2017,4.0,5,Spring,1047.0,613.0,14198.0,7576.0,1394.0,795.0,25623.0,Salten-Schlern,Spring,4424777,25623,98492
2017,4.0,6,Spring,4871.0,759.0,34097.0,7904.0,2132.0,4108.0,53871.0,Uberetsch-Unterland,Spring,5845714,53871,196419
2017,4.0,7,Spring,2058.0,1127.0,27703.0,6844.0,2126.0,5730.0,45588.0,Vinschgau,Spring,4418986,45588,194284
2017,4.0,8,Spring,1174.0,574.0,12448.0,8572.0,1232.0,779.0,24779.0,Wipptal,Spring,2006309,24779,76972
2017,5.0,1,Spring,2753.0,531.0,8865.0,8209.0,4568.0,1396.0,26322.0,Bozen,Spring,346647,26322,55945
2017,5.0,2,Spring,11497.0,1715.0,82694.0,10796.0,3913.0,21778.0,132393.0,Burggrafenamt,Spring,8366361,132393,654535
2017,5.0,3,Spring,3493.0,704.0,26125.0,6337.0,3223.0,1980.0,41862.0,Eisacktal,Spring,4237668,41862,145776
2017,5.0,4,Spring,3592.0,1253.0,21700.0,15032.0,4278.0,2350.0,48205.0,Pustertal,Spring,8651277,48205,155440
2017,5.0,5,Spring,2541.0,825.0,18048.0,7924.0,3449.0,2218.0,35005.0,Salten-Schlern,Spring,4534545,35005,122186
2017,5.0,6,Spring,6120.0,1030.0,28192.0,6016.0,2357.0,4340.0,48055.0,Uberetsch-Unterland,Spring,6087747,48055,188662
2017,5.0,7,Spring,2029.0,850.0,15912.0,3267.0,1518.0,4961.0,28537.0,Vinschgau,Spring,4528743,28537,96794
2017,5.0,8,Spring,1267.0,707.0,10345.0,4863.0,1896.0,751.0,19829.0,Wipptal,Spring,2087814,19829,53820
2017,6.0,1,Summer,2457.0,848.0,11546.0,7467.0,7372.0,1326.0,31016.0,Bozen,Summer,350655,31016,64221
2017,6.0,2,Summer,10221.0,3856.0,125279.0,15369.0,5833.0,15878.0,176436.0,Burggrafenamt,Summer,8521776,176436,892223
2017,6.0,3,Summer,3949.0,1595.0,47115.0,12114.0,5458.0,1757.0,71988.0,Eisacktal,Summer,4286632,71988,282280
2017,6.0,4,Summer,7355.0,5814.0,63298.0,79432.0,16391.0,4082.0,176372.0,Pustertal,Summer,9162972,176372,653629
2017,6.0,5,Summer,3957.0,2735.0,50549.0,31767.0,10829.0,3941.0,103778.0,Salten-Schlern,Summer,4587021,103778,440726
2017,6.0,6,Summer,5807.0,2741.0,45101.0,6634.0,3292.0,3421.0,66996.0,Uberetsch-Unterland,Summer,6099693,66996,277704
2017,6.0,7,Summer,3130.0,3508.0,32818.0,8834.0,3419.0,5456.0,57165.0,Vinschgau,Summer,4581093,57165,199654
2017,6.0,8,Summer,1275.0,1019.0,18569.0,8498.0,2848.0,697.0,32906.0,Wipptal,Summer,2111976,32906,96654
2017,7.0,1,Summer,2355.0,2192.0,11302.0,7583.0,10470.0,1756.0,35658.0,Bozen,Summer,354717,35658,72316
2017,7.0,2,Summer,10462.0,9671.0,123548.0,22789.0,9187.0,23960.0,199617.0,Burggrafenamt,Summer,8739196,199617,1027628
2017,7.0,3,Summer,3838.0,5818.0,45947.0,27633.0,8665.0,3218.0,95119.0,Eisacktal,Summer,4336134,95119,403441
2017,7.0,4,Summer,7702.0,10098.0,61767.0,188458.0,27139.0,7438.0,302602.0,Pustertal,Summer,9268788,302602,1477973
2017,7.0,5,Summer,4058.0,5982.0,48528.0,69507.0,18294.0,5751.0,152120.0,Salten-Schlern,Summer,4639947,152120,795707
2017,7.0,6,Summer,5495.0,5487.0,43987.0,10157.0,7565.0,5712.0,78403.0,Uberetsch-Unterland,Summer,6288625,78403,343765
2017,7.0,7,Summer,3827.0,6840.0,37248.0,21389.0,5876.0,8261.0,83441.0,Vinschgau,Summer,4633989,83441,335922
2017,7.0,8,Summer,1634.0,4718.0,20542.0,16667.0,4434.0,1238.0,49233.0,Wipptal,Summer,2136384,49233,161236
2017,8.0,1,Summer,2914.0,1568.0,13159.0,9414.0,8234.0,1427.0,36716.0,Bozen,Summer,358791,36716,80708
2017,8.0,2,Summer,10144.0,6852.0,137998.0,43671.0,6981.0,12850.0,218496.0,Burggrafenamt,Summer,8959310,218496,1215872
2017,8.0,3,Summer,3328.0,3232.0,39402.0,47844.0,5704.0,1493.0,101003.0,Eisacktal,Summer,4385634,101003,507735
2017,8.0,4,Summer,5691.0,5077.0,48915.0,238647.0,17882.0,3512.0,319724.0,Pustertal,Summer,9314420,319724,1894663
2017,8.0,5,Summer,3458.0,3448.0,44045.0,101354.0,10075.0,3001.0,165381.0,Salten-Schlern,Summer,4692837,165381,1011109
2017,8.0,6,Summer,6359.0,3671.0,52866.0,13585.0,4028.0,3190.0,83699.0,Uberetsch-Unterland,Summer,6240950,83699,411346
2017,8.0,7,Summer,3851.0,4464.0,38864.0,34500.0,3776.0,4898.0,90353.0,Vinschgau,Summer,4626585,90353,431931
2017,8.0,8,Summer,1379.0,2206.0,17932.0,27165.0,1869.0,603.0,51154.0,Wipptal,Summer,2160798,51154,217037
2017,9.0,1,Autumn,2855.0,721.0,12972.0,8462.0,6714.0,1519.0,33243.0,Bozen,Autumn,362865,33243,71074
2017,9.0,2,Autumn,10999.0,2801.0,139678.0,13078.0,5715.0,19875.0,192146.0,Burggrafenamt,Autumn,8877767,192146,989806
2017,9.0,3,Autumn,4948.0,1260.0,52689.0,11988.0,5235.0,2571.0,78691.0,Eisacktal,Autumn,4435181,78691,314841
2017,9.0,4,Autumn,8571.0,3353.0,78298.0,63850.0,14828.0,5565.0,174465.0,Pustertal,Autumn,9419552,174465,770033
2017,9.0,5,Autumn,4811.0,2271.0,61421.0,22876.0,9064.0,4724.0,105167.0,Salten-Schlern,Autumn,4745733,105167,514373
2017,9.0,6,Autumn,7340.0,1188.0,51415.0,6586.0,3000.0,4937.0,74466.0,Uberetsch-Unterland,Autumn,6371772,74466,322528
2017,9.0,7,Autumn,3487.0,2283.0,38589.0,8404.0,3586.0,5917.0,62266.0,Vinschgau,Autumn,4739805,62266,243815
2017,9.0,8,Autumn,1754.0,871.0,23710.0,9502.0,2478.0,771.0,39086.0,Wipptal,Autumn,2185230,39086,116816
2017,10.0,1,Autumn,3700.0,280.0,10737.0,9721.0,3936.0,1676.0,30050.0,Bozen,Autumn,366915,30050,66981
2017,10.0,2,Autumn,17047.0,957.0,122504.0,13758.0,3454.0,26075.0,183795.0,Burggrafenamt,Autumn,8914551,183795,891497
2017,10.0,3,Autumn,6559.0,510.0,43803.0,9996.0,2602.0,3677.0,67147.0,Eisacktal,Autumn,4484283,67147,249186
2017,10.0,4,Autumn,6786.0,607.0,41383.0,25762.0,3858.0,5223.0,83619.0,Pustertal,Autumn,9277631,83619,320623
2017,10.0,5,Autumn,4714.0,483.0,37180.0,11837.0,4071.0,4179.0,62464.0,Salten-Schlern,Autumn,4798113,62464,261597
2017,10.0,6,Autumn,7964.0,339.0,42667.0,6663.0,2256.0,5189.0,65078.0,Uberetsch-Unterland,Autumn,6320443,65078,257463
2017,10.0,7,Autumn,2768.0,498.0,22416.0,8355.0,2544.0,6989.0,43570.0,Vinschgau,Autumn,4730634,43570,173662
2017,10.0,8,Autumn,2304.0,305.0,16479.0,7351.0,1140.0,1412.0,28991.0,Wipptal,Autumn,2209452,28991,93281
2017,11.0,1,Autumn,1867.0,142.0,3574.0,13315.0,2286.0,557.0,21741.0,Bozen,Autumn,370905,21741,40851
2017,11.0,2,Autumn,5957.0,181.0,14413.0,27833.0,2203.0,4891.0,55478.0,Burggrafenamt,Autumn,8198711,55478,199262
2017,11.0,3,Autumn,2899.0,89.0,6249.0,10223.0,956.0,526.0,20942.0,Eisacktal,Autumn,4221497,20942,59713
2017,11.0,4,Autumn,1718.0,69.0,4881.0,18379.0,2069.0,759.0,27875.0,Pustertal,Autumn,8630233,27875,81623
2017,11.0,5,Autumn,855.0,46.0,2916.0,10109.0,842.0,451.0,15219.0,Salten-Schlern,Autumn,4536913,15219,50938
2017,11.0,6,Autumn,1799.0,66.0,4356.0,8158.0,1101.0,389.0,15869.0,Uberetsch-Unterland,Autumn,6015560,15869,54123
2017,11.0,7,Autumn,914.0,99.0,3406.0,7472.0,1451.0,818.0,14160.0,Vinschgau,Autumn,4593849,14160,54475
2017,11.0,8,Autumn,1090.0,60.0,2409.0,9032.0,460.0,171.0,13222.0,Wipptal,Autumn,1861090,13222,38739
2017,12.0,1,Winter,793.0,125.0,2643.0,23484.0,2742.0,575.0,30362.0,Bozen,Winter,374619,30362,61007
2017,12.0,2,Winter,2485.0,518.0,16671.0,59356.0,2770.0,3898.0,85698.0,Burggrafenamt,Winter,8596896,85698,246765
2017,12.0,3,Winter,1354.0,660.0,16502.0,36286.0,3505.0,1157.0,59464.0,Eisacktal,Winter,4577513,59464,183129
2017,12.0,4,Winter,3199.0,3581.0,39717.0,157000.0,24739.0,2266.0,230502.0,Pustertal,Winter,9533577,230502,848385
2017,12.0,5,Winter,1667.0,3358.0,22324.0,73554.0,12972.0,2409.0,116284.0,Salten-Schlern,Winter,4834958,116284,435551
2017,12.0,6,Winter,897.0,99.0,3471.0,20353.0,1318.0,552.0,26690.0,Uberetsch-Unterland,Winter,5951738,26690,69199
2017,12.0,7,Winter,632.0,929.0,13851.0,10746.0,2392.0,1551.0,30101.0,Vinschgau,Winter,4640916,30101,114593
2017,12.0,8,Winter,693.0,392.0,10195.0,26535.0,1379.0,629.0,39823.0,Wipptal,Winter,2255508,39823,125375
2018,1.0,1,Winter,762.0,106.0,1920.0,13929.0,2338.0,271.0,19326.0,Bozen,Winter,378525,19326,38450
2018,1.0,2,Winter,1275.0,250.0,7745.0,22941.0,2051.0,1326.0,35588.0,Burggrafenamt,Winter,8876032,35588,151952
2018,1.0,3,Winter,1448.0,644.0,24839.0,21791.0,4622.0,1142.0,54486.0,Eisacktal,Winter,4624915,54486,239461
2018,1.0,4,Winter,4914.0,4963.0,75880.0,114340.0,48554.0,2942.0,251593.0,Pustertal,Winter,9822437,251593,1306329
2018,1.0,5,Winter,2196.0,6061.0,33782.0,50846.0,26917.0,3115.0,122917.0,Salten-Schlern,Winter,4758234,122917,685147
2018,1.0,6,Winter,270.0,41.0,2700.0,9125.0,1277.0,110.0,13523.0,Uberetsch-Unterland,Winter,5823099,13523,49980
2018,1.0,7,Winter,604.0,544.0,15786.0,6798.0,4303.0,2472.0,30507.0,Vinschgau,Winter,4689260,30507,166099
2018,1.0,8,Winter,705.0,506.0,17290.0,14933.0,1942.0,551.0,35927.0,Wipptal,Winter,2215723,35927,143188
2018,2.0,1,Winter,807.0,302.0,2363.0,9892.0,2474.0,295.0,16133.0,Bozen,Winter,382431,16133,29150
2018,2.0,2,Winter,1622.0,654.0,12862.0,14944.0,2259.0,2041.0,34382.0,Burggrafenamt,Winter,8197816,34382,133368
2018,2.0,3,Winter,2142.0,3652.0,33766.0,16802.0,8553.0,2003.0,66918.0,Eisacktal,Winter,4736157,66918,287834
2018,2.0,4,Winter,8461.0,14701.0,96112.0,105979.0,46239.0,4068.0,275560.0,Pustertal,Winter,9921905,275560,1403586
2018,2.0,5,Winter,3010.0,14510.0,51913.0,43999.0,28771.0,3888.0,146091.0,Salten-Schlern,Winter,4614663,146091,792655
2018,2.0,6,Winter,370.0,224.0,2994.0,5569.0,1891.0,171.0,11219.0,Uberetsch-Unterland,Winter,5625998,11219,43611
2018,2.0,7,Winter,1166.0,3436.0,24801.0,5802.0,3938.0,3561.0,42704.0,Vinschgau,Winter,4800369,42704,214217
2018,2.0,8,Winter,1084.0,1719.0,22623.0,12225.0,2225.0,1069.0,40945.0,Wipptal,Winter,2302050,40945,164377
2018,3.0,1,Spring,1654.0,208.0,6049.0,9600.0,2240.0,609.0,20360.0,Bozen,Spring,386241,20360,39010
2018,3.0,2,Spring,4782.0,430.0,44170.0,16151.0,2413.0,6738.0,74684.0,Burggrafenamt,Spring,8668299,74684,268648
2018,3.0,3,Spring,1816.0,873.0,30042.0,14185.0,5475.0,1073.0,53464.0,Eisacktal,Spring,4718909,53464,211780
2018,3.0,4,Spring,7274.0,7537.0,89588.0,82636.0,29788.0,2909.0,219732.0,Pustertal,Spring,10086828,219732,1044209
2018,3.0,5,Spring,3067.0,7777.0,50325.0,41427.0,20091.0,2769.0,125456.0,Salten-Schlern,Spring,4984151,125456,657550
2018,3.0,6,Spring,1741.0,157.0,14188.0,5875.0,1385.0,898.0,24244.0,Uberetsch-Unterland,Spring,6264228,24244,83277
2018,3.0,7,Spring,1638.0,874.0,29970.0,5347.0,4464.0,3254.0,45547.0,Vinschgau,Spring,4848827,45547,217651
2018,3.0,8,Spring,1312.0,661.0,23059.0,10312.0,1925.0,679.0,37948.0,Wipptal,Spring,2325252,37948,137531
2018,4.0,1,Spring,2455.0,245.0,6904.0,9588.0,4195.0,1146.0,24533.0,Bozen,Spring,390183,24533,53978
2018,4.0,2,Spring,10627.0,1075.0,64819.0,17746.0,2807.0,22917.0,119991.0,Burggrafenamt,Spring,9280703,119991,548925
2018,4.0,3,Spring,2122.0,674.0,13889.0,7943.0,2147.0,1250.0,28025.0,Eisacktal,Spring,4702069,28025,93727
2018,4.0,4,Spring,1959.0,2243.0,11844.0,22604.0,3290.0,815.0,42755.0,Pustertal,Spring,10125005,42755,216323
2018,4.0,5,Spring,1251.0,566.0,8114.0,8209.0,1796.0,648.0,20584.0,Salten-Schlern,Spring,5100813,20584,104977
2018,4.0,6,Spring,4624.0,608.0,21556.0,7849.0,2434.0,4112.0,41183.0,Uberetsch-Unterland,Spring,6980323,41183,160480
2018,4.0,7,Spring,1940.0,899.0,14666.0,6332.0,2280.0,4125.0,30242.0,Vinschgau,Spring,5029422,30242,131000
2018,4.0,8,Spring,729.0,483.0,7813.0,6594.0,1161.0,443.0,17223.0,Wipptal,Spring,2349150,17223,54514
2018,5.0,1,Spring,3129.0,557.0,11227.0,10082.0,5176.0,1282.0,31453.0,Bozen,Spring,394221,31453,65817
2018,5.0,2,Spring,12271.0,1932.0,118001.0,9888.0,4268.0,21821.0,168181.0,Burggrafenamt,Spring,9773233,168181,811871
