,Year,Month,district_c,Category,Arrivals,Present,Season
6182,2020,11.0,1,Agricaltural Lodging,16,214,Autumn
6183,2020,11.0,1,Campings,26,71,Autumn
6184,2020,11.0,1,Other,11,23,Autumn
6185,2020,11.0,1,Private Lodging,236,2060,Autumn
6186,2020,11.0,1,Residence,8,599,Autumn
6187,2020,11.0,2,1-2 Star Hotel,334,1994,Autumn
6188,2020,11.0,2,3 Star Hotel,938,3341,Autumn
6189,2020,11.0,2,4-5 Star Hotel,1549,6976,Autumn
6190,2020,11.0,2,Agricaltural Lodging,106,1150,Autumn
6191,2020,11.0,2,Campings,53,315,Autumn
6192,2020,11.0,2,Other,12,118,Autumn
6193,2020,11.0,2,Private Lodging,133,2096,Autumn
6194,2020,11.0,2,Residence,131,2201,Autumn
6195,2020,11.0,3,1-2 Star Hotel,264,1007,Autumn
6196,2020,11.0,3,3 Star Hotel,786,2261,Autumn
6197,2020,11.0,3,4-5 Star Hotel,649,1904,Autumn
6198,2020,11.0,3,Agricaltural Lodging,124,1064,Autumn
6199,2020,11.0,3,Campings,5,9,Autumn
6200,2020,11.0,3,Other,69,434,Autumn
6201,2020,11.0,3,Private Lodging,103,564,Autumn
