Year,Month,Season,Nationality,district_c,Arrivals
2019,4.0,Spring,Austria,5,10595
2019,4.0,Spring,Austria,6,1623
2019,4.0,Spring,Austria,7,779
2019,4.0,Spring,Austria,8,391
2019,4.0,Spring,Benelux countries,1,107
2019,4.0,Spring,Benelux countries,2,1632
2019,4.0,Spring,Benelux countries,3,1155
2019,4.0,Spring,Benelux countries,4,1895
2019,4.0,Spring,Benelux countries,5,4088
2019,4.0,Spring,Benelux countries,6,241
2019,4.0,Spring,Benelux countries,7,374
2019,4.0,Spring,Benelux countries,8,182
2019,4.0,Spring,Germany,1,3270
2019,4.0,Spring,Germany,2,62524
2019,4.0,Spring,Germany,3,26442
2019,4.0,Spring,Germany,4,9246
2019,4.0,Spring,Germany,5,93474
2019,4.0,Spring,Germany,6,12280
2019,4.0,Spring,Germany,7,9878
2019,4.0,Spring,Germany,8,4571
2019,4.0,Spring,Italy,1,3679
2019,4.0,Spring,Italy,2,17999
2019,4.0,Spring,Italy,3,11013
2019,4.0,Spring,Italy,4,11741
2019,4.0,Spring,Italy,5,40449
2019,4.0,Spring,Italy,6,3218
2019,4.0,Spring,Italy,7,2332
2019,4.0,Spring,Italy,8,3383
2019,4.0,Spring,Other countries,1,1772
2019,4.0,Spring,Other countries,2,4344
2019,4.0,Spring,Other countries,3,3075
2019,4.0,Spring,Other countries,4,1607
2019,4.0,Spring,Other countries,5,9972
2019,4.0,Spring,Other countries,6,863
2019,4.0,Spring,Other countries,7,993
2019,4.0,Spring,Other countries,8,502
2019,4.0,Spring,Switzerland and Liechtenstein,1,427
2019,4.0,Spring,Switzerland and Liechtenstein,2,13425
2019,4.0,Spring,Switzerland and Liechtenstein,3,3650
2019,4.0,Spring,Switzerland and Liechtenstein,4,678
2019,4.0,Spring,Switzerland and Liechtenstein,5,15209
2019,4.0,Spring,Switzerland and Liechtenstein,6,1587
2019,4.0,Spring,Switzerland and Liechtenstein,7,2016
2019,4.0,Spring,Switzerland and Liechtenstein,8,350
2019,5.0,Spring,Austria,1,1314
2019,5.0,Spring,Austria,2,9359
2019,5.0,Spring,Austria,3,4533
2019,5.0,Spring,Austria,4,1573
2019,5.0,Spring,Austria,5,16166
2019,5.0,Spring,Austria,6,2893
2019,5.0,Spring,Austria,7,806
2019,5.0,Spring,Austria,8,512
2019,5.0,Spring,Benelux countries,1,218
2019,5.0,Spring,Benelux countries,2,1716
2019,5.0,Spring,Benelux countries,3,949
2019,5.0,Spring,Benelux countries,4,511
2019,5.0,Spring,Benelux countries,5,3518
2019,5.0,Spring,Benelux countries,6,393
2019,5.0,Spring,Benelux countries,7,389
2019,5.0,Spring,Benelux countries,8,259
2019,5.0,Spring,Germany,1,3679
2019,5.0,Spring,Germany,2,62494
2019,5.0,Spring,Germany,3,29037
2019,5.0,Spring,Germany,4,9218
2019,5.0,Spring,Germany,5,97690
2019,5.0,Spring,Germany,6,12988
2019,5.0,Spring,Germany,7,6445
2019,5.0,Spring,Germany,8,4296
2019,5.0,Spring,Italy,1,3596
2019,5.0,Spring,Italy,2,12428
2019,5.0,Spring,Italy,3,9086
2019,5.0,Spring,Italy,4,7419
2019,5.0,Spring,Italy,5,29758
2019,5.0,Spring,Italy,6,2761
2019,5.0,Spring,Italy,7,1279
2019,5.0,Spring,Italy,8,1779
2019,5.0,Spring,Other countries,1,2259
2019,5.0,Spring,Other countries,2,5445
2019,5.0,Spring,Other countries,3,4263
2019,5.0,Spring,Other countries,4,2354
2019,5.0,Spring,Other countries,5,13831
2019,5.0,Spring,Other countries,6,1189
2019,5.0,Spring,Other countries,7,428
2019,5.0,Spring,Other countries,8,615
2019,5.0,Spring,Switzerland and Liechtenstein,1,532
2019,5.0,Spring,Switzerland and Liechtenstein,2,12818
2019,5.0,Spring,Switzerland and Liechtenstein,3,3927
2019,5.0,Spring,Switzerland and Liechtenstein,4,940
2019,5.0,Spring,Switzerland and Liechtenstein,5,15998
2019,5.0,Spring,Switzerland and Liechtenstein,6,1748
2019,5.0,Spring,Switzerland and Liechtenstein,7,2161
2019,5.0,Spring,Switzerland and Liechtenstein,8,291
2019,6.0,Summer,Austria,1,944
2019,6.0,Summer,Austria,2,9058
2019,6.0,Summer,Austria,3,4899
2019,6.0,Summer,Austria,4,3543
2019,6.0,Summer,Austria,5,17960
2019,6.0,Summer,Austria,6,2526
2019,6.0,Summer,Austria,7,1134
2019,6.0,Summer,Austria,8,604
2019,6.0,Summer,Benelux countries,1,376
2019,6.0,Summer,Benelux countries,2,4326
2019,6.0,Summer,Benelux countries,3,2569
2019,6.0,Summer,Benelux countries,4,2143
2019,6.0,Summer,Benelux countries,5,10161
2019,6.0,Summer,Benelux countries,6,899
2019,6.0,Summer,Benelux countries,7,1432
2019,6.0,Summer,Benelux countries,8,496
2019,6.0,Summer,Germany,1,4546
2019,6.0,Summer,Germany,2,103711
2019,6.0,Summer,Germany,3,53971
2019,6.0,Summer,Germany,4,28555
2019,6.0,Summer,Germany,5,190640
2019,6.0,Summer,Germany,6,19260
2019,6.0,Summer,Germany,7,13662
2019,6.0,Summer,Germany,8,9051
2019,6.0,Summer,Italy,1,2843
2019,6.0,Summer,Italy,2,25414
2019,6.0,Summer,Italy,3,17804
2019,6.0,Summer,Italy,4,30234
2019,6.0,Summer,Italy,5,78421
2019,6.0,Summer,Italy,6,2652
2019,6.0,Summer,Italy,7,3407
2019,6.0,Summer,Italy,8,2976
2019,6.0,Summer,Other countries,1,3568
2019,6.0,Summer,Other countries,2,11884
2019,6.0,Summer,Other countries,3,8970
2019,6.0,Summer,Other countries,4,9414
2019,6.0,Summer,Other countries,5,37778
2019,6.0,Summer,Other countries,6,1721
2019,6.0,Summer,Other countries,7,1539
2019,6.0,Summer,Other countries,8,1072
2019,6.0,Summer,Switzerland and Liechtenstein,1,590
2019,6.0,Summer,Switzerland and Liechtenstein,2,11605
2019,6.0,Summer,Switzerland and Liechtenstein,3,4213
2019,6.0,Summer,Switzerland and Liechtenstein,4,2035
2019,6.0,Summer,Switzerland and Liechtenstein,5,18201
2019,6.0,Summer,Switzerland and Liechtenstein,6,1568
2019,6.0,Summer,Switzerland and Liechtenstein,7,2324
2019,6.0,Summer,Switzerland and Liechtenstein,8,446
2019,7.0,Summer,Austria,1,916
2019,7.0,Summer,Austria,2,9177
2019,7.0,Summer,Austria,3,5074
2019,7.0,Summer,Austria,4,3661
2019,7.0,Summer,Austria,5,18760
2019,7.0,Summer,Austria,6,2453
2019,7.0,Summer,Austria,7,1749
2019,7.0,Summer,Austria,8,681
2019,7.0,Summer,Benelux countries,1,845
2019,7.0,Summer,Benelux countries,2,9885
2019,7.0,Summer,Benelux countries,3,6194
2019,7.0,Summer,Benelux countries,4,4670
2019,7.0,Summer,Benelux countries,5,22320
2019,7.0,Summer,Benelux countries,6,1991
2019,7.0,Summer,Benelux countries,7,2798
2019,7.0,Summer,Benelux countries,8,1532
2019,7.0,Summer,Germany,1,4651
2019,7.0,Summer,Germany,2,97781
2019,7.0,Summer,Germany,3,51048
2019,7.0,Summer,Germany,4,26727
2019,7.0,Summer,Germany,5,181662
2019,7.0,Summer,Germany,6,17076
2019,7.0,Summer,Germany,7,15816
2019,7.0,Summer,Germany,8,10083
2019,7.0,Summer,Italy,1,3252
2019,7.0,Summer,Italy,2,48085
2019,7.0,Summer,Italy,3,38302
2019,7.0,Summer,Italy,4,66388
2019,7.0,Summer,Italy,5,158636
2019,7.0,Summer,Italy,6,4167
2019,7.0,Summer,Italy,7,8263
2019,7.0,Summer,Italy,8,6394
2019,7.0,Summer,Other countries,1,4393
2019,7.0,Summer,Other countries,2,17806
2019,7.0,Summer,Other countries,3,13738
2019,7.0,Summer,Other countries,4,14645
2019,7.0,Summer,Other countries,5,55101
2019,7.0,Summer,Other countries,6,2712
2019,7.0,Summer,Other countries,7,2438
2019,7.0,Summer,Other countries,8,1762
2019,7.0,Summer,Switzerland and Liechtenstein,1,708
2019,7.0,Summer,Switzerland and Liechtenstein,2,14478
2019,7.0,Summer,Switzerland and Liechtenstein,3,5586
2019,7.0,Summer,Switzerland and Liechtenstein,4,3505
2019,7.0,Summer,Switzerland and Liechtenstein,5,23659
2019,7.0,Summer,Switzerland and Liechtenstein,6,2238
2019,7.0,Summer,Switzerland and Liechtenstein,7,3139
2019,7.0,Summer,Switzerland and Liechtenstein,8,492
2019,8.0,Summer,Austria,1,1219
2019,8.0,Summer,Austria,2,9879
2019,8.0,Summer,Austria,3,4955
2019,8.0,Summer,Austria,4,2605
2019,8.0,Summer,Austria,5,19020
2019,8.0,Summer,Austria,6,2934
2019,8.0,Summer,Austria,7,1768
2019,8.0,Summer,Austria,8,676
2019,8.0,Summer,Benelux countries,1,616
2019,8.0,Summer,Benelux countries,2,6871
2019,8.0,Summer,Benelux countries,3,3826
2019,8.0,Summer,Benelux countries,4,2237
2019,8.0,Summer,Benelux countries,5,13936
2019,8.0,Summer,Benelux countries,6,1238
2019,8.0,Summer,Benelux countries,7,1814
2019,8.0,Summer,Benelux countries,8,789
2019,8.0,Summer,Germany,1,5415
2019,8.0,Summer,Germany,2,106540
2019,8.0,Summer,Germany,3,50236
2019,8.0,Summer,Germany,4,20225
2019,8.0,Summer,Germany,5,182810
2019,8.0,Summer,Germany,6,21390
2019,8.0,Summer,Germany,7,16270
2019,8.0,Summer,Germany,8,9180
2019,8.0,Summer,Italy,1,3865
2019,8.0,Summer,Italy,2,83572
2019,8.0,Summer,Italy,3,64696
2019,8.0,Summer,Italy,4,100278
2019,8.0,Summer,Italy,5,258377
2019,8.0,Summer,Italy,6,5784
2019,8.0,Summer,Italy,7,15052
2019,8.0,Summer,Italy,8,11059
2019,8.0,Summer,Other countries,1,3993
2019,8.0,Summer,Other countries,2,13175
2019,8.0,Summer,Other countries,3,9355
2019,8.0,Summer,Other countries,4,9626
2019,8.0,Summer,Other countries,5,37340
2019,8.0,Summer,Other countries,6,2310
2019,8.0,Summer,Other countries,7,1902
2019,8.0,Summer,Other countries,8,848
2019,8.0,Summer,Switzerland and Liechtenstein,1,581
2019,8.0,Summer,Switzerland and Liechtenstein,2,9101
2019,8.0,Summer,Switzerland and Liechtenstein,3,3332
2019,8.0,Summer,Switzerland and Liechtenstein,4,1538
2019,8.0,Summer,Switzerland and Liechtenstein,5,14444
2019,8.0,Summer,Switzerland and Liechtenstein,6,1441
2019,8.0,Summer,Switzerland and Liechtenstein,7,2216
2019,8.0,Summer,Switzerland and Liechtenstein,8,291
2019,9.0,Autumn,Austria,1,1503
2019,9.0,Autumn,Austria,2,10748
2019,9.0,Autumn,Austria,3,6291
2019,9.0,Autumn,Austria,4,4433
2019,9.0,Autumn,Austria,5,22693
2019,9.0,Autumn,Austria,6,3174
2019,9.0,Autumn,Austria,7,1534
2019,9.0,Autumn,Austria,8,833
2019,9.0,Autumn,Benelux countries,1,332
2019,9.0,Autumn,Benelux countries,2,2994
2019,9.0,Autumn,Benelux countries,3,1855
2019,9.0,Autumn,Benelux countries,4,1632
2019,9.0,Autumn,Benelux countries,5,7359
2019,9.0,Autumn,Benelux countries,6,472
2019,9.0,Autumn,Benelux countries,7,928
2019,9.0,Autumn,Benelux countries,8,366
2019,9.0,Autumn,Germany,1,4899
2019,9.0,Autumn,Germany,2,113319
2019,9.0,Autumn,Germany,3,60506
2019,9.0,Autumn,Germany,4,34455
2019,9.0,Autumn,Germany,5,214558
2019,9.0,Autumn,Germany,6,20087
2019,9.0,Autumn,Germany,7,16549
2019,9.0,Autumn,Germany,8,10945
2019,9.0,Autumn,Italy,1,3377
2019,9.0,Autumn,Italy,2,24437
2019,9.0,Autumn,Italy,3,17551
2019,9.0,Autumn,Italy,4,28746
2019,9.0,Autumn,Italy,5,72586
2019,9.0,Autumn,Italy,6,3175
2019,9.0,Autumn,Italy,7,3865
2019,9.0,Autumn,Italy,8,3472
2019,9.0,Autumn,Other countries,1,3563
2019,9.0,Autumn,Other countries,2,11259
2019,9.0,Autumn,Other countries,3,8573
2019,9.0,Autumn,Other countries,4,8578
2019,9.0,Autumn,Other countries,5,34528
2019,9.0,Autumn,Other countries,6,1498
2019,9.0,Autumn,Other countries,7,1523
2019,9.0,Autumn,Other countries,8,790
2019,9.0,Autumn,Switzerland and Liechtenstein,1,716
2019,9.0,Autumn,Switzerland and Liechtenstein,2,14701
2019,9.0,Autumn,Switzerland and Liechtenstein,3,5534
2019,9.0,Autumn,Switzerland and Liechtenstein,4,3078
2019,9.0,Autumn,Switzerland and Liechtenstein,5,23605
2019,9.0,Autumn,Switzerland and Liechtenstein,6,2127
2019,9.0,Autumn,Switzerland and Liechtenstein,7,2881
2019,9.0,Autumn,Switzerland and Liechtenstein,8,490
2019,10.0,Autumn,Austria,1,1552
2019,10.0,Autumn,Austria,2,12557
2019,10.0,Autumn,Austria,3,7208
2019,10.0,Autumn,Austria,4,2965
2019,10.0,Autumn,Austria,5,22908
2019,10.0,Autumn,Austria,6,3030
2019,10.0,Autumn,Austria,7,1147
2019,10.0,Autumn,Austria,8,890
2019,10.0,Autumn,Benelux countries,1,108
2019,10.0,Autumn,Benelux countries,2,882
2019,10.0,Autumn,Benelux countries,3,523
2019,10.0,Autumn,Benelux countries,4,300
2019,10.0,Autumn,Benelux countries,5,1967
2019,10.0,Autumn,Benelux countries,6,161
2019,10.0,Autumn,Benelux countries,7,192
2019,10.0,Autumn,Benelux countries,8,124
2019,10.0,Autumn,Germany,1,4139
2019,10.0,Autumn,Germany,2,92101
2019,10.0,Autumn,Germany,3,48678
2019,10.0,Autumn,Germany,4,20684
2019,10.0,Autumn,Germany,5,161321
2019,10.0,Autumn,Germany,6,16424
2019,10.0,Autumn,Germany,7,9737
2019,10.0,Autumn,Germany,8,7816
2019,10.0,Autumn,Italy,1,3768
2019,10.0,Autumn,Italy,2,18510
2019,10.0,Autumn,Italy,3,13237
2019,10.0,Autumn,Italy,4,13235
2019,10.0,Autumn,Italy,5,48031
2019,10.0,Autumn,Italy,6,2826
2019,10.0,Autumn,Italy,7,3671
2019,10.0,Autumn,Italy,8,2799
2019,10.0,Autumn,Other countries,1,2286
2019,10.0,Autumn,Other countries,2,5737
2019,10.0,Autumn,Other countries,3,4630
2019,10.0,Autumn,Other countries,4,3085
2019,10.0,Autumn,Other countries,5,17625
2019,10.0,Autumn,Other countries,6,937
2019,10.0,Autumn,Other countries,7,1023
2019,10.0,Autumn,Other countries,8,435
2019,10.0,Autumn,Switzerland and Liechtenstein,1,656
2019,10.0,Autumn,Switzerland and Liechtenstein,2,15904
2019,10.0,Autumn,Switzerland and Liechtenstein,3,5704
2019,10.0,Autumn,Switzerland and Liechtenstein,4,2377
2019,10.0,Autumn,Switzerland and Liechtenstein,5,23119
2019,10.0,Autumn,Switzerland and Liechtenstein,6,1993
2019,10.0,Autumn,Switzerland and Liechtenstein,7,2927
2019,10.0,Autumn,Switzerland and Liechtenstein,8,682
2019,11.0,Autumn,Austria,1,891
2019,11.0,Autumn,Austria,2,4633
2019,11.0,Autumn,Austria,3,2689
2019,11.0,Autumn,Austria,4,779
2019,11.0,Autumn,Austria,5,7380
2019,11.0,Autumn,Austria,6,803
2019,11.0,Autumn,Austria,7,268
2019,11.0,Autumn,Austria,8,457
2019,11.0,Autumn,Benelux countries,1,51
2019,11.0,Autumn,Benelux countries,2,204
2019,11.0,Autumn,Benelux countries,3,113
2019,11.0,Autumn,Benelux countries,4,44
2019,11.0,Autumn,Benelux countries,5,359
2019,11.0,Autumn,Benelux countries,6,41
2019,11.0,Autumn,Benelux countries,7,33
2019,11.0,Autumn,Benelux countries,8,24
2019,11.0,Autumn,Germany,1,1461
2019,11.0,Autumn,Germany,2,9893
2019,11.0,Autumn,Germany,3,5951
2019,11.0,Autumn,Germany,4,1987
2019,11.0,Autumn,Germany,5,17886
2019,11.0,Autumn,Germany,6,1819
2019,11.0,Autumn,Germany,7,1176
2019,11.0,Autumn,Germany,8,1377
2019,11.0,Autumn,Italy,1,5182
2019,11.0,Autumn,Italy,2,28583
2019,11.0,Autumn,Italy,3,15419
2019,11.0,Autumn,Italy,4,11225
2019,11.0,Autumn,Italy,5,56130
2019,11.0,Autumn,Italy,6,4207
2019,11.0,Autumn,Italy,7,2872
2019,11.0,Autumn,Italy,8,3919
2019,11.0,Autumn,Other countries,1,1121
2019,11.0,Autumn,Other countries,2,2506
2019,11.0,Autumn,Other countries,3,1608
2019,11.0,Autumn,Other countries,4,863
2019,11.0,Autumn,Other countries,5,5662
2019,11.0,Autumn,Other countries,6,521
2019,11.0,Autumn,Other countries,7,745
2019,11.0,Autumn,Other countries,8,194
2019,11.0,Autumn,Switzerland and Liechtenstein,1,183
2019,11.0,Autumn,Switzerland and Liechtenstein,2,3045
2019,11.0,Autumn,Switzerland and Liechtenstein,3,885
2019,11.0,Autumn,Switzerland and Liechtenstein,4,292
2019,11.0,Autumn,Switzerland and Liechtenstein,5,3715
2019,11.0,Autumn,Switzerland and Liechtenstein,6,187
2019,11.0,Autumn,Switzerland and Liechtenstein,7,378
2019,11.0,Autumn,Switzerland and Liechtenstein,8,209
2019,12.0,Winter,Austria,1,372
2019,12.0,Winter,Austria,2,2757
2019,12.0,Winter,Austria,3,1965
2019,12.0,Winter,Austria,4,1548
2019,12.0,Winter,Austria,5,6618
2019,12.0,Winter,Austria,6,326
2019,12.0,Winter,Austria,7,286
2019,12.0,Winter,Austria,8,401
2019,12.0,Winter,Benelux countries,1,62
2019,12.0,Winter,Benelux countries,2,1816
2019,12.0,Winter,Benelux countries,3,1437
2019,12.0,Winter,Benelux countries,4,1697
2019,12.0,Winter,Benelux countries,5,6992
2019,12.0,Winter,Benelux countries,6,32
2019,12.0,Winter,Benelux countries,7,444
2019,12.0,Winter,Benelux countries,8,223
2019,12.0,Winter,Germany,1,1296
2019,12.0,Winter,Germany,2,27443
2019,12.0,Winter,Germany,3,20951
2019,12.0,Winter,Germany,4,20484
2019,12.0,Winter,Germany,5,76140
2019,12.0,Winter,Germany,6,2075
2019,12.0,Winter,Germany,7,6603
2019,12.0,Winter,Germany,8,5254
2019,12.0,Winter,Italy,1,9877
2019,12.0,Winter,Italy,2,64226
2019,12.0,Winter,Italy,3,42509
2019,12.0,Winter,Italy,4,55445
2019,12.0,Winter,Italy,5,170503
2019,12.0,Winter,Italy,6,7095
2019,12.0,Winter,Italy,7,3650
2019,12.0,Winter,Italy,8,8971
2019,12.0,Winter,Other countries,1,1765
2019,12.0,Winter,Other countries,2,9407
2019,12.0,Winter,Other countries,3,7237
2019,12.0,Winter,Other countries,4,12486
2019,12.0,Winter,Other countries,5,33062
2019,12.0,Winter,Other countries,6,728
2019,12.0,Winter,Other countries,7,1338
2019,12.0,Winter,Other countries,8,766
2019,12.0,Winter,Switzerland and Liechtenstein,1,186
2019,12.0,Winter,Switzerland and Liechtenstein,2,3331
2019,12.0,Winter,Switzerland and Liechtenstein,3,1813
2019,12.0,Winter,Switzerland and Liechtenstein,4,1115
2019,12.0,Winter,Switzerland and Liechtenstein,5,6970
2019,12.0,Winter,Switzerland and Liechtenstein,6,322
2019,12.0,Winter,Switzerland and Liechtenstein,7,719
2019,12.0,Winter,Switzerland and Liechtenstein,8,311
2020,1.0,Winter,Austria,1,333
2020,1.0,Winter,Austria,2,2457
2020,1.0,Winter,Austria,3,1974
2020,1.0,Winter,Austria,4,2410
2020,1.0,Winter,Austria,5,7166
2020,1.0,Winter,Austria,6,144
2020,1.0,Winter,Austria,7,327
2020,1.0,Winter,Austria,8,335
2020,1.0,Winter,Benelux countries,1,68
2020,1.0,Winter,Benelux countries,2,1772
2020,1.0,Winter,Benelux countries,3,1613
2020,1.0,Winter,Benelux countries,4,2103
2020,1.0,Winter,Benelux countries,5,8210
2020,1.0,Winter,Benelux countries,6,26
2020,1.0,Winter,Benelux countries,7,238
2020,1.0,Winter,Benelux countries,8,266
2020,1.0,Winter,Germany,1,865
2020,1.0,Winter,Germany,2,24845
2020,1.0,Winter,Germany,3,24272
2020,1.0,Winter,Germany,4,27544
2020,1.0,Winter,Germany,5,85647
2020,1.0,Winter,Germany,6,1099
2020,1.0,Winter,Germany,7,7247
2020,1.0,Winter,Germany,8,7311
2020,1.0,Winter,Italy,1,6015
2020,1.0,Winter,Italy,2,43330
2020,1.0,Winter,Italy,3,32083
2020,1.0,Winter,Italy,4,47718
2020,1.0,Winter,Italy,5,130737
2020,1.0,Winter,Italy,6,4369
2020,1.0,Winter,Italy,7,3390
2020,1.0,Winter,Italy,8,6019
2020,1.0,Winter,Other countries,1,1347
2020,1.0,Winter,Other countries,2,13245
2020,1.0,Winter,Other countries,3,10922
2020,1.0,Winter,Other countries,4,21248
2020,1.0,Winter,Other countries,5,53648
2020,1.0,Winter,Other countries,6,588
2020,1.0,Winter,Other countries,7,1685
2020,1.0,Winter,Other countries,8,738
2020,1.0,Winter,Switzerland and Liechtenstein,1,151
2020,1.0,Winter,Switzerland and Liechtenstein,2,2104
2020,1.0,Winter,Switzerland and Liechtenstein,3,1602
2020,1.0,Winter,Switzerland and Liechtenstein,4,1244
2020,1.0,Winter,Switzerland and Liechtenstein,5,6718
2020,1.0,Winter,Switzerland and Liechtenstein,6,94
2020,1.0,Winter,Switzerland and Liechtenstein,7,1229
2020,1.0,Winter,Switzerland and Liechtenstein,8,276
2020,2.0,Winter,Austria,1,391
2020,2.0,Winter,Austria,2,3538
2020,2.0,Winter,Austria,3,2681
2020,2.0,Winter,Austria,4,3997
2020,2.0,Winter,Austria,5,10220
2020,2.0,Winter,Austria,6,215
2020,2.0,Winter,Austria,7,642
2020,2.0,Winter,Austria,8,529
2020,2.0,Winter,Benelux countries,1,152
2020,2.0,Winter,Benelux countries,2,5351
2020,2.0,Winter,Benelux countries,3,5120
2020,2.0,Winter,Benelux countries,4,6154
2020,2.0,Winter,Benelux countries,5,23153
2020,2.0,Winter,Benelux countries,6,96
2020,2.0,Winter,Benelux countries,7,1411
2020,2.0,Winter,Benelux countries,8,751
2020,2.0,Winter,Germany,1,1176
2020,2.0,Winter,Germany,2,41277
2020,2.0,Winter,Germany,3,39889
2020,2.0,Winter,Germany,4,45848
2020,2.0,Winter,Germany,5,139757
2020,2.0,Winter,Germany,6,1796
2020,2.0,Winter,Germany,7,11547
2020,2.0,Winter,Germany,8,9955
2020,2.0,Winter,Italy,1,3928
2020,2.0,Winter,Italy,2,33021
2020,2.0,Winter,Italy,3,25192
2020,2.0,Winter,Italy,4,41545
2020,2.0,Winter,Italy,5,106709
2020,2.0,Winter,Italy,6,2451
2020,2.0,Winter,Italy,7,2676
2020,2.0,Winter,Italy,8,5011
2020,2.0,Winter,Other countries,1,1135
2020,2.0,Winter,Other countries,2,15157
2020,2.0,Winter,Other countries,3,13904
2020,2.0,Winter,Other countries,4,22665
2020,2.0,Winter,Other countries,5,61241
2020,2.0,Winter,Other countries,6,737
2020,2.0,Winter,Other countries,7,2289
2020,2.0,Winter,Other countries,8,1182
2020,2.0,Winter,Switzerland and Liechtenstein,1,122
2020,2.0,Winter,Switzerland and Liechtenstein,2,3223
2020,2.0,Winter,Switzerland and Liechtenstein,3,2477
2020,2.0,Winter,Switzerland and Liechtenstein,4,1809
2020,2.0,Winter,Switzerland and Liechtenstein,5,8956
2020,2.0,Winter,Switzerland and Liechtenstein,6,83
2020,2.0,Winter,Switzerland and Liechtenstein,7,1644
2020,2.0,Winter,Switzerland and Liechtenstein,8,446
2020,3.0,Spring,Austria,1,36
2020,3.0,Spring,Austria,2,582
2020,3.0,Spring,Austria,3,372
2020,3.0,Spring,Austria,4,531
2020,3.0,Spring,Austria,5,1604
2020,3.0,Spring,Austria,6,34
2020,3.0,Spring,Austria,7,158
2020,3.0,Spring,Austria,8,75
2020,3.0,Spring,Benelux countries,1,7
2020,3.0,Spring,Benelux countries,2,288
2020,3.0,Spring,Benelux countries,3,247
2020,3.0,Spring,Benelux countries,4,359
2020,3.0,Spring,Benelux countries,5,1270
2020,3.0,Spring,Benelux countries,6,2
2020,3.0,Spring,Benelux countries,7,60
2020,3.0,Spring,Benelux countries,8,38
2020,3.0,Spring,Germany,1,107
2020,3.0,Spring,Germany,2,4761
2020,3.0,Spring,Germany,3,4091
2020,3.0,Spring,Germany,4,4795
2020,3.0,Spring,Germany,5,15799
2020,3.0,Spring,Germany,6,156
2020,3.0,Spring,Germany,7,1729
2020,3.0,Spring,Germany,8,1328
2020,3.0,Spring,Italy,1,649
2020,3.0,Spring,Italy,2,7352
2020,3.0,Spring,Italy,3,5550
2020,3.0,Spring,Italy,4,9590
2020,3.0,Spring,Italy,5,24308
2020,3.0,Spring,Italy,6,525
2020,3.0,Spring,Italy,7,595
2020,3.0,Spring,Italy,8,970
2020,3.0,Spring,Other countries,1,98
2020,3.0,Spring,Other countries,2,987
2020,3.0,Spring,Other countries,3,852
2020,3.0,Spring,Other countries,4,1241
2020,3.0,Spring,Other countries,5,3760
2020,3.0,Spring,Other countries,6,64
2020,3.0,Spring,Other countries,7,174
2020,3.0,Spring,Other countries,8,122
2020,3.0,Spring,Switzerland and Liechtenstein,1,14
2020,3.0,Spring,Switzerland and Liechtenstein,2,551
2020,3.0,Spring,Switzerland and Liechtenstein,3,347
2020,3.0,Spring,Switzerland and Liechtenstein,4,249
2020,3.0,Spring,Switzerland and Liechtenstein,5,1382
2020,3.0,Spring,Switzerland and Liechtenstein,6,34
2020,3.0,Spring,Switzerland and Liechtenstein,7,312
2020,3.0,Spring,Switzerland and Liechtenstein,8,58
