Year,Month,District,Nationality,Arrivals,Present
2019,2.0,Salto-Schiliar,Italy,42246,166788
2019,2.0,Salto-Schiliar,Other countries,33216,206201
2019,2.0,Salto-Schiliar,Switzerland and Liechtenstein,3342,19718
2019,2.0,Val Pusteria,Austria,9853,48757
2019,2.0,Val Pusteria,Benelux countries,9488,55534
2019,2.0,Val Pusteria,Germany,78695,449181
2019,2.0,Val Pusteria,Italy,103071,410604
2019,2.0,Val Pusteria,Other countries,58076,328752
2019,2.0,Val Pusteria,Switzerland and Liechtenstein,3900,21412
2019,2.0,Val Venosta,Austria,1485,5558
2019,2.0,Val Venosta,Benelux countries,2640,15409
2019,2.0,Val Venosta,Germany,20809,107929
2019,2.0,Val Venosta,Italy,5936,16406
2019,2.0,Val Venosta,Other countries,5171,32935
2019,2.0,Val Venosta,Switzerland and Liechtenstein,3702,19285
2019,2.0,Valle Isarco,Austria,2056,6814
2019,2.0,Valle Isarco,Benelux countries,3123,14379
2019,2.0,Valle Isarco,Germany,29162,136356
2019,2.0,Valle Isarco,Italy,16358,43052
2019,2.0,Valle Isarco,Other countries,10319,47238
2019,2.0,Valle Isarco,Switzerland and Liechtenstein,2193,11975
2019,3.0,Alta Valle Isarco,Austria,1087,2674
2019,3.0,Alta Valle Isarco,Benelux countries,965,3704
2019,3.0,Alta Valle Isarco,Germany,22823,89650
2019,3.0,Alta Valle Isarco,Italy,9800,30015
2019,3.0,Alta Valle Isarco,Other countries,1738,7414
2019,3.0,Alta Valle Isarco,Switzerland and Liechtenstein,825,3369
2019,3.0,Bolzano,Austria,1595,2574
2019,3.0,Bolzano,Benelux countries,268,454
2019,3.0,Bolzano,Germany,5281,10796
2019,3.0,Bolzano,Italy,10115,20428
2019,3.0,Bolzano,Other countries,3254,6169
2019,3.0,Bolzano,Switzerland and Liechtenstein,514,1055
2019,3.0,Burggrafenamt,Austria,3485,8740
2019,3.0,Burggrafenamt,Benelux countries,367,1905
2019,3.0,Burggrafenamt,Germany,26496,110960
2019,3.0,Burggrafenamt,Italy,15793,40993
2019,3.0,Burggrafenamt,Other countries,2335,11219
2019,3.0,Burggrafenamt,Switzerland and Liechtenstein,4579,16586
2019,3.0,Oltradige-Bassa Ates.,Austria,1121,2319
2019,3.0,Oltradige-Bassa Ates.,Benelux countries,241,917
2019,3.0,Oltradige-Bassa Ates.,Germany,7309,27478
2019,3.0,Oltradige-Bassa Ates.,Italy,6681,19712
2019,3.0,Oltradige-Bassa Ates.,Other countries,1547,7735
2019,3.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,471,1568
2019,3.0,Salto-Schiliar,Austria,3079,12528
2019,3.0,Salto-Schiliar,Benelux countries,9755,62400
2019,3.0,Salto-Schiliar,Germany,47099,271870
2019,3.0,Salto-Schiliar,Italy,39378,159447
2019,3.0,Salto-Schiliar,Other countries,17671,107904
2019,3.0,Salto-Schiliar,Switzerland and Liechtenstein,3126,17999
2019,3.0,Val Pusteria,Austria,6755,25952
2019,3.0,Val Pusteria,Benelux countries,12148,72066
2019,3.0,Val Pusteria,Germany,85609,467639
2019,3.0,Val Pusteria,Italy,78888,309206
2019,3.0,Val Pusteria,Other countries,27759,152675
2019,3.0,Val Pusteria,Switzerland and Liechtenstein,3114,17196
2019,3.0,Val Venosta,Austria,1777,4988
2019,3.0,Val Venosta,Benelux countries,1674,10251
2019,3.0,Val Venosta,Germany,28684,140070
2019,3.0,Val Venosta,Italy,7269,21169
2019,3.0,Val Venosta,Other countries,4752,24764
2019,3.0,Val Venosta,Switzerland and Liechtenstein,3102,12043
2019,3.0,Valle Isarco,Austria,1800,4595
2019,3.0,Valle Isarco,Benelux countries,1689,8070
2019,3.0,Valle Isarco,Germany,28464,129295
2019,3.0,Valle Isarco,Italy,13309,36594
2019,3.0,Valle Isarco,Other countries,5139,23797
2019,3.0,Valle Isarco,Switzerland and Liechtenstein,749,3495
2019,4.0,Alta Valle Isarco,Austria,1004,2410
2019,4.0,Alta Valle Isarco,Benelux countries,461,868
2019,4.0,Alta Valle Isarco,Germany,11498,38449
2019,4.0,Alta Valle Isarco,Italy,8363,23145
2019,4.0,Alta Valle Isarco,Other countries,1284,3824
2019,4.0,Alta Valle Isarco,Switzerland and Liechtenstein,865,3091
2019,4.0,Bolzano,Austria,2194,4418
2019,4.0,Bolzano,Benelux countries,323,606
2019,4.0,Bolzano,Germany,8139,20455
2019,4.0,Bolzano,Italy,9323,20082
2019,4.0,Bolzano,Other countries,4473,10574
2019,4.0,Bolzano,Switzerland and Liechtenstein,1069,2503
2019,4.0,Burggrafenamt,Austria,9953,30812
2019,4.0,Burggrafenamt,Benelux countries,1167,5646
2019,4.0,Burggrafenamt,Germany,90999,451597
2019,4.0,Burggrafenamt,Italy,17120,45201
2019,4.0,Burggrafenamt,Other countries,3731,14980
2019,4.0,Burggrafenamt,Switzerland and Liechtenstein,22378,96772
2019,4.0,Oltradige-Bassa Ates.,Austria,4189,11395
2019,4.0,Oltradige-Bassa Ates.,Benelux countries,684,2618
2019,4.0,Oltradige-Bassa Ates.,Germany,30752,127157
2019,4.0,Oltradige-Bassa Ates.,Italy,7931,21499
2019,4.0,Oltradige-Bassa Ates.,Other countries,2195,7929
2019,4.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,4018,16319
2019,4.0,Salto-Schiliar,Austria,1283,3840
2019,4.0,Salto-Schiliar,Benelux countries,517,3011
2019,4.0,Salto-Schiliar,Germany,12177,52940
2019,4.0,Salto-Schiliar,Italy,7669,22720
2019,4.0,Salto-Schiliar,Other countries,1992,8034
2019,4.0,Salto-Schiliar,Switzerland and Liechtenstein,809,2901
2019,4.0,Val Pusteria,Austria,2586,6532
2019,4.0,Val Pusteria,Benelux countries,4731,27877
2019,4.0,Val Pusteria,Germany,23075,117969
2019,4.0,Val Pusteria,Italy,28838,81698
2019,4.0,Val Pusteria,Other countries,4071,14724
2019,4.0,Val Pusteria,Switzerland and Liechtenstein,1674,5733
2019,4.0,Val Venosta,Austria,2006,5589
2019,4.0,Val Venosta,Benelux countries,971,5566
2019,4.0,Val Venosta,Germany,24618,124508
2019,4.0,Val Venosta,Italy,5901,15934
2019,4.0,Val Venosta,Other countries,2488,12998
2019,4.0,Val Venosta,Switzerland and Liechtenstein,5077,18219
2019,4.0,Valle Isarco,Austria,1871,4428
2019,4.0,Valle Isarco,Benelux countries,820,3968
2019,4.0,Valle Isarco,Germany,20427,77537
2019,4.0,Valle Isarco,Italy,8669,22318
2019,4.0,Valle Isarco,Other countries,2894,9111
2019,4.0,Valle Isarco,Switzerland and Liechtenstein,1452,5143
2019,5.0,Alta Valle Isarco,Austria,1320,3025
2019,5.0,Alta Valle Isarco,Benelux countries,613,1301
2019,5.0,Alta Valle Isarco,Germany,10671,26636
2019,5.0,Alta Valle Isarco,Italy,4467,12088
2019,5.0,Alta Valle Isarco,Other countries,1510,3874
2019,5.0,Alta Valle Isarco,Switzerland and Liechtenstein,677,2213
2019,5.0,Bolzano,Austria,3315,6408
2019,5.0,Bolzano,Benelux countries,533,1185
2019,5.0,Bolzano,Germany,9191,20335
2019,5.0,Bolzano,Italy,9011,18828
2019,5.0,Bolzano,Other countries,5710,11048
2019,5.0,Bolzano,Switzerland and Liechtenstein,1288,3056
2019,5.0,Burggrafenamt,Austria,12636,38069
2019,5.0,Burggrafenamt,Benelux countries,1969,9332
2019,5.0,Burggrafenamt,Germany,89047,475510
2019,5.0,Burggrafenamt,Italy,10473,25394
2019,5.0,Burggrafenamt,Other countries,4691,18183
2019,5.0,Burggrafenamt,Switzerland and Liechtenstein,20693,97540
2019,5.0,Oltradige-Bassa Ates.,Austria,7267,19134
2019,5.0,Oltradige-Bassa Ates.,Benelux countries,1008,3954
2019,5.0,Oltradige-Bassa Ates.,Germany,32238,132003
2019,5.0,Oltradige-Bassa Ates.,Italy,6715,19148
2019,5.0,Oltradige-Bassa Ates.,Other countries,3021,9244
2019,5.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,4375,19284
2019,5.0,Salto-Schiliar,Austria,2640,6969
2019,5.0,Salto-Schiliar,Benelux countries,789,2657
2019,5.0,Salto-Schiliar,Germany,18614,73653
2019,5.0,Salto-Schiliar,Italy,6503,16165
2019,5.0,Salto-Schiliar,Other countries,4031,12102
2019,5.0,Salto-Schiliar,Switzerland and Liechtenstein,1789,6423
2019,5.0,Val Pusteria,Austria,3973,9332
2019,5.0,Val Pusteria,Benelux countries,1272,4412
2019,5.0,Val Pusteria,Germany,23059,85157
2019,5.0,Val Pusteria,Italy,18667,41435
2019,5.0,Val Pusteria,Other countries,5914,14946
2019,5.0,Val Pusteria,Switzerland and Liechtenstein,2387,7211
2019,5.0,Val Venosta,Austria,2138,5255
2019,5.0,Val Venosta,Benelux countries,976,2647
2019,5.0,Val Venosta,Germany,16211,60079
2019,5.0,Val Venosta,Italy,3208,7887
2019,5.0,Val Venosta,Other countries,1077,3974
2019,5.0,Val Venosta,Switzerland and Liechtenstein,5220,17015
2019,5.0,Valle Isarco,Austria,3867,8833
2019,5.0,Valle Isarco,Benelux countries,793,3420
2019,5.0,Valle Isarco,Germany,26816,99186
2019,5.0,Valle Isarco,Italy,9062,19779
2019,5.0,Valle Isarco,Other countries,4430,13103
2019,5.0,Valle Isarco,Switzerland and Liechtenstein,1986,6923
2019,6.0,Alta Valle Isarco,Austria,1507,3960
2019,6.0,Alta Valle Isarco,Benelux countries,1220,3403
2019,6.0,Alta Valle Isarco,Germany,22807,67828
2019,6.0,Alta Valle Isarco,Italy,7746,22516
2019,6.0,Alta Valle Isarco,Other countries,2627,5681
2019,6.0,Alta Valle Isarco,Switzerland and Liechtenstein,1125,4255
2019,6.0,Bolzano,Austria,2342,4334
2019,6.0,Bolzano,Benelux countries,872,1893
2019,6.0,Bolzano,Germany,11361,25546
2019,6.0,Bolzano,Italy,7181,15930
2019,6.0,Bolzano,Other countries,8919,18464
2019,6.0,Bolzano,Switzerland and Liechtenstein,1506,3124
2019,6.0,Burggrafenamt,Austria,10453,33790
2019,6.0,Burggrafenamt,Benelux countries,4095,19209
2019,6.0,Burggrafenamt,Germany,132792,717590
2019,6.0,Burggrafenamt,Italy,14453,37101
2019,6.0,Burggrafenamt,Other countries,7343,23864
2019,6.0,Burggrafenamt,Switzerland and Liechtenstein,16786,78101
2019,6.0,Oltradige-Bassa Ates.,Austria,6224,18559
2019,6.0,Oltradige-Bassa Ates.,Benelux countries,2227,8822
2019,6.0,Oltradige-Bassa Ates.,Germany,48569,217862
2019,6.0,Oltradige-Bassa Ates.,Italy,6629,18780
2019,6.0,Oltradige-Bassa Ates.,Other countries,4121,12020
2019,6.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,3869,16445
2019,6.0,Salto-Schiliar,Austria,4549,14686
2019,6.0,Salto-Schiliar,Benelux countries,3152,14304
2019,6.0,Salto-Schiliar,Germany,53347,265211
2019,6.0,Salto-Schiliar,Italy,32297,103742
2019,6.0,Salto-Schiliar,Other countries,18234,54257
2019,6.0,Salto-Schiliar,Switzerland and Liechtenstein,4344,18573
2019,6.0,Val Pusteria,Austria,8814,24884
2019,6.0,Val Pusteria,Benelux countries,5318,22685
2019,6.0,Val Pusteria,Germany,71149,339722
2019,6.0,Val Pusteria,Italy,75604,236532
2019,6.0,Val Pusteria,Other countries,23745,68931
2019,6.0,Val Pusteria,Switzerland and Liechtenstein,5191,20613
2019,6.0,Val Venosta,Austria,2817,7603
2019,6.0,Val Venosta,Benelux countries,3623,11276
2019,6.0,Val Venosta,Germany,34019,136121
2019,6.0,Val Venosta,Italy,8529,22994
2019,6.0,Val Venosta,Other countries,3810,8251
2019,6.0,Val Venosta,Switzerland and Liechtenstein,5899,20060
2019,6.0,Valle Isarco,Austria,3962,11342
2019,6.0,Valle Isarco,Benelux countries,1895,6984
2019,6.0,Valle Isarco,Germany,49352,213728
2019,6.0,Valle Isarco,Italy,11312,31237
2019,6.0,Valle Isarco,Other countries,7147,19890
2019,6.0,Valle Isarco,Switzerland and Liechtenstein,2262,9161
2019,7.0,Alta Valle Isarco,Austria,1794,5001
2019,7.0,Alta Valle Isarco,Benelux countries,3752,9588
2019,7.0,Alta Valle Isarco,Germany,24917,72843
2019,7.0,Alta Valle Isarco,Italy,16112,77755
2019,7.0,Alta Valle Isarco,Other countries,4413,10364
2019,7.0,Alta Valle Isarco,Switzerland and Liechtenstein,1278,5370
2019,7.0,Bolzano,Austria,2293,4621
2019,7.0,Bolzano,Benelux countries,2053,3954
2019,7.0,Bolzano,Germany,11810,25584
2019,7.0,Bolzano,Italy,8041,17127
2019,7.0,Bolzano,Other countries,11131,21346
2019,7.0,Bolzano,Switzerland and Liechtenstein,1745,3475
2019,7.0,Burggrafenamt,Austria,10220,34277
2019,7.0,Burggrafenamt,Benelux countries,9766,52686
2019,7.0,Burggrafenamt,Germany,124585,738512
2019,7.0,Burggrafenamt,Italy,22070,77958
2019,7.0,Burggrafenamt,Other countries,11002,36601
2019,7.0,Burggrafenamt,Switzerland and Liechtenstein,20269,99607
2019,7.0,Oltradige-Bassa Ates.,Austria,6117,20320
2019,7.0,Oltradige-Bassa Ates.,Benelux countries,4981,20565
2019,7.0,Oltradige-Bassa Ates.,Germany,42403,223594
2019,7.0,Oltradige-Bassa Ates.,Italy,10412,38409
2019,7.0,Oltradige-Bassa Ates.,Other countries,6803,22331
2019,7.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,5533,27431
2019,7.0,Salto-Schiliar,Austria,4424,17482
2019,7.0,Salto-Schiliar,Benelux countries,5914,29982
2019,7.0,Salto-Schiliar,Germany,48513,299320
2019,7.0,Salto-Schiliar,Italy,62916,357028
2019,7.0,Salto-Schiliar,Other countries,25121,92822
2019,7.0,Salto-Schiliar,Switzerland and Liechtenstein,5480,27179
2019,7.0,Val Pusteria,Austria,9130,28796
2019,7.0,Val Pusteria,Benelux countries,11624,57159
2019,7.0,Val Pusteria,Germany,67276,355761
2019,7.0,Val Pusteria,Italy,166328,920045
2019,7.0,Val Pusteria,Other countries,36887,121029
2019,7.0,Val Pusteria,Switzerland and Liechtenstein,8574,37757
2019,7.0,Val Venosta,Austria,4371,11404
2019,7.0,Val Venosta,Benelux countries,6860,33575
2019,7.0,Val Venosta,Germany,39573,176668
2019,7.0,Val Venosta,Italy,20262,85246
2019,7.0,Val Venosta,Other countries,5979,18218
2019,7.0,Val Venosta,Switzerland and Liechtenstein,7833,28192
2019,7.0,Valle Isarco,Austria,4122,12827
2019,7.0,Valle Isarco,Benelux countries,5285,19334
2019,7.0,Valle Isarco,Germany,45767,228387
2019,7.0,Valle Isarco,Italy,27346,118778
2019,7.0,Valle Isarco,Other countries,11259,31117
2019,7.0,Valle Isarco,Switzerland and Liechtenstein,3093,13582
2019,8.0,Alta Valle Isarco,Austria,1690,4210
2019,8.0,Alta Valle Isarco,Benelux countries,1972,5160
2019,8.0,Alta Valle Isarco,Germany,23078,63485
2019,8.0,Alta Valle Isarco,Italy,27900,148699
2019,8.0,Alta Valle Isarco,Other countries,2175,6658
2019,8.0,Alta Valle Isarco,Switzerland and Liechtenstein,678,2174
2019,8.0,Bolzano,Austria,2971,6048
2019,8.0,Bolzano,Benelux countries,1508,3090
2019,8.0,Bolzano,Germany,13640,29931
2019,8.0,Bolzano,Italy,9613,20361
2019,8.0,Bolzano,Other countries,10116,21294
2019,8.0,Bolzano,Switzerland and Liechtenstein,1484,3201
2019,8.0,Burggrafenamt,Austria,11810,38520
2019,8.0,Burggrafenamt,Benelux countries,7690,47177
2019,8.0,Burggrafenamt,Germany,143979,807929
2019,8.0,Burggrafenamt,Italy,48225,209924
2019,8.0,Burggrafenamt,Other countries,9391,34164
2019,8.0,Burggrafenamt,Switzerland and Liechtenstein,12932,58765
2019,8.0,Oltradige-Bassa Ates.,Austria,7390,24394
2019,8.0,Oltradige-Bassa Ates.,Benelux countries,3176,15199
2019,8.0,Oltradige-Bassa Ates.,Germany,53752,278554
2019,8.0,Oltradige-Bassa Ates.,Italy,14277,58541
2019,8.0,Oltradige-Bassa Ates.,Other countries,5560,17703
2019,8.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,3579,15320
2019,8.0,Salto-Schiliar,Austria,4126,15004
2019,8.0,Salto-Schiliar,Benelux countries,3801,20705
2019,8.0,Salto-Schiliar,Germany,43679,246233
2019,8.0,Salto-Schiliar,Italy,104081,653286
2019,8.0,Salto-Schiliar,Other countries,14907,56431
2019,8.0,Salto-Schiliar,Switzerland and Liechtenstein,3162,14924
2019,8.0,Val Pusteria,Austria,6780,19735
2019,8.0,Val Pusteria,Benelux countries,5434,27819
2019,8.0,Val Pusteria,Germany,50726,235374
2019,8.0,Val Pusteria,Italy,250086,1519851
2019,8.0,Val Pusteria,Other countries,24137,76581
2019,8.0,Val Pusteria,Switzerland and Liechtenstein,3888,16043
2019,8.0,Val Venosta,Austria,4544,12160
2019,8.0,Val Venosta,Benelux countries,4570,25474
2019,8.0,Val Venosta,Germany,41009,181382
2019,8.0,Val Venosta,Italy,37772,189934
2019,8.0,Val Venosta,Other countries,4718,13440
2019,8.0,Val Venosta,Switzerland and Liechtenstein,5541,18239
2019,8.0,Valle Isarco,Austria,3745,11912
2019,8.0,Valle Isarco,Benelux countries,3176,12935
2019,8.0,Valle Isarco,Germany,42203,202222
2019,8.0,Valle Isarco,Italy,50729,259273
2019,8.0,Valle Isarco,Other countries,7545,22066
2019,8.0,Valle Isarco,Switzerland and Liechtenstein,1680,6879
2019,9.0,Alta Valle Isarco,Austria,1993,4878
2019,9.0,Alta Valle Isarco,Benelux countries,914,3151
2019,9.0,Alta Valle Isarco,Germany,26997,79532
2019,9.0,Alta Valle Isarco,Italy,8700,29266
2019,9.0,Alta Valle Isarco,Other countries,2084,5357
2019,9.0,Alta Valle Isarco,Switzerland and Liechtenstein,1239,3894
2019,9.0,Bolzano,Austria,3739,7220
2019,9.0,Bolzano,Benelux countries,824,1465
2019,9.0,Bolzano,Germany,12348,27934
2019,9.0,Bolzano,Italy,8546,17117
2019,9.0,Bolzano,Other countries,9062,16916
2019,9.0,Bolzano,Switzerland and Liechtenstein,1762,3707
2019,9.0,Burggrafenamt,Austria,11809,38055
2019,9.0,Burggrafenamt,Benelux countries,2795,14937
2019,9.0,Burggrafenamt,Germany,142661,795740
2019,9.0,Burggrafenamt,Italy,14385,38898
2019,9.0,Burggrafenamt,Other countries,6909,22960
2019,9.0,Burggrafenamt,Switzerland and Liechtenstein,21057,90829
2019,9.0,Oltradige-Bassa Ates.,Austria,7877,23015
2019,9.0,Oltradige-Bassa Ates.,Benelux countries,1134,4776
2019,9.0,Oltradige-Bassa Ates.,Germany,50954,243450
2019,9.0,Oltradige-Bassa Ates.,Italy,7724,21668
2019,9.0,Oltradige-Bassa Ates.,Other countries,3661,11813
2019,9.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,5382,22145
2019,9.0,Salto-Schiliar,Austria,5306,18536
2019,9.0,Salto-Schiliar,Benelux countries,2481,11964
2019,9.0,Salto-Schiliar,Germany,60854,337974
2019,9.0,Salto-Schiliar,Italy,24206,95228
2019,9.0,Salto-Schiliar,Other countries,16021,48666
2019,9.0,Salto-Schiliar,Switzerland and Liechtenstein,5522,23734
2019,9.0,Val Pusteria,Austria,11179,31490
2019,9.0,Val Pusteria,Benelux countries,4078,18095
2019,9.0,Val Pusteria,Germany,85977,428588
2019,9.0,Val Pusteria,Italy,71746,282298
2019,9.0,Val Pusteria,Other countries,21562,60438
2019,9.0,Val Pusteria,Switzerland and Liechtenstein,7718,29726
2019,9.0,Val Venosta,Austria,3913,10022
2019,9.0,Val Venosta,Benelux countries,2273,8073
2019,9.0,Val Venosta,Germany,41261,175595
2019,9.0,Val Venosta,Italy,9799,33728
2019,9.0,Val Venosta,Other countries,3840,11958
2019,9.0,Val Venosta,Switzerland and Liechtenstein,7291,23332
2019,9.0,Valle Isarco,Austria,5393,14648
2019,9.0,Valle Isarco,Benelux countries,1439,5832
2019,9.0,Valle Isarco,Germany,54266,243775
2019,9.0,Valle Isarco,Italy,12103,37420
2019,9.0,Valle Isarco,Other countries,7173,19890
2019,9.0,Valle Isarco,Switzerland and Liechtenstein,3161,11184
2019,10.0,Alta Valle Isarco,Austria,2213,5347
2019,10.0,Alta Valle Isarco,Benelux countries,253,665
2019,10.0,Alta Valle Isarco,Germany,19419,65219
2019,10.0,Alta Valle Isarco,Italy,6943,17503
2019,10.0,Alta Valle Isarco,Other countries,1081,3327
2019,10.0,Alta Valle Isarco,Switzerland and Liechtenstein,1653,7864
2019,10.0,Bolzano,Austria,3933,8551
2019,10.0,Bolzano,Benelux countries,255,503
2019,10.0,Bolzano,Germany,10273,25134
2019,10.0,Bolzano,Italy,9332,20030
2019,10.0,Bolzano,Other countries,5605,11513
2019,10.0,Bolzano,Switzerland and Liechtenstein,1645,3453
2019,10.0,Burggrafenamt,Austria,16107,47878
2019,10.0,Burggrafenamt,Benelux countries,952,5164
2019,10.0,Burggrafenamt,Germany,123433,690160
2019,10.0,Burggrafenamt,Italy,14518,31483
2019,10.0,Burggrafenamt,Other countries,3819,15243
2019,10.0,Burggrafenamt,Switzerland and Liechtenstein,23609,116276
2019,10.0,Oltradige-Bassa Ates.,Austria,7590,20185
2019,10.0,Oltradige-Bassa Ates.,Benelux countries,383,1359
2019,10.0,Oltradige-Bassa Ates.,Germany,40844,184179
2019,10.0,Oltradige-Bassa Ates.,Italy,7009,20497
2019,10.0,Oltradige-Bassa Ates.,Other countries,2345,8201
2019,10.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,4869,22774
2019,10.0,Salto-Schiliar,Austria,4753,12075
2019,10.0,Salto-Schiliar,Benelux countries,689,3334
2019,10.0,Salto-Schiliar,Germany,43115,217523
2019,10.0,Salto-Schiliar,Italy,14106,33421
2019,10.0,Salto-Schiliar,Other countries,8296,23832
2019,10.0,Salto-Schiliar,Switzerland and Liechtenstein,4671,22287
2019,10.0,Val Pusteria,Austria,7491,19190
2019,10.0,Val Pusteria,Benelux countries,723,3445
2019,10.0,Val Pusteria,Germany,51496,240192
2019,10.0,Val Pusteria,Italy,33429,77053
2019,10.0,Val Pusteria,Other countries,7700,21411
2019,10.0,Val Pusteria,Switzerland and Liechtenstein,5991,27777
2019,10.0,Val Venosta,Austria,2886,7907
2019,10.0,Val Venosta,Benelux countries,511,1980
2019,10.0,Val Venosta,Germany,24520,110738
2019,10.0,Val Venosta,Italy,9056,24474
2019,10.0,Val Venosta,Other countries,2459,15076
2019,10.0,Val Venosta,Switzerland and Liechtenstein,7369,27945
2019,10.0,Valle Isarco,Austria,7284,16275
2019,10.0,Valle Isarco,Benelux countries,491,1711
2019,10.0,Valle Isarco,Germany,47800,201799
2019,10.0,Valle Isarco,Italy,11684,25723
2019,10.0,Valle Isarco,Other countries,4453,12912
2019,10.0,Valle Isarco,Switzerland and Liechtenstein,3555,16121
2019,11.0,Alta Valle Isarco,Austria,1154,2635
2019,11.0,Alta Valle Isarco,Benelux countries,62,96
2019,11.0,Alta Valle Isarco,Germany,3392,11282
2019,11.0,Alta Valle Isarco,Italy,9756,22809
2019,11.0,Alta Valle Isarco,Other countries,465,2131
2019,11.0,Alta Valle Isarco,Switzerland and Liechtenstein,487,1745
2019,11.0,Bolzano,Austria,2164,3906
2019,11.0,Bolzano,Benelux countries,142,292
2019,11.0,Bolzano,Germany,3728,7954
2019,11.0,Bolzano,Italy,13131,25497
2019,11.0,Bolzano,Other countries,2838,5968
2019,11.0,Bolzano,Switzerland and Liechtenstein,506,1104
2019,11.0,Burggrafenamt,Austria,6158,18319
2019,11.0,Burggrafenamt,Benelux countries,202,1016
2019,11.0,Burggrafenamt,Germany,13035,67093
2019,11.0,Burggrafenamt,Italy,33462,68845
2019,11.0,Burggrafenamt,Other countries,2171,8934
2019,11.0,Burggrafenamt,Switzerland and Liechtenstein,5038,20162
2019,11.0,Oltradige-Bassa Ates.,Austria,1958,4369
2019,11.0,Oltradige-Bassa Ates.,Benelux countries,105,287
2019,11.0,Oltradige-Bassa Ates.,Germany,4502,17165
2019,11.0,Oltradige-Bassa Ates.,Italy,10435,25819
2019,11.0,Oltradige-Bassa Ates.,Other countries,1277,5423
2019,11.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,455,1728
2019,11.0,Salto-Schiliar,Austria,842,2275
2019,11.0,Salto-Schiliar,Benelux countries,61,231
2019,11.0,Salto-Schiliar,Germany,2628,12862
2019,11.0,Salto-Schiliar,Italy,12622,31657
2019,11.0,Salto-Schiliar,Other countries,1015,3852
2019,11.0,Salto-Schiliar,Switzerland and Liechtenstein,460,1970
2019,11.0,Val Pusteria,Austria,2002,5151
2019,11.0,Val Pusteria,Benelux countries,110,433
2019,11.0,Val Pusteria,Germany,5025,19004
2019,11.0,Val Pusteria,Italy,28211,63784
2019,11.0,Val Pusteria,Other countries,2247,6564
2019,11.0,Val Pusteria,Switzerland and Liechtenstein,687,2701
2019,11.0,Val Venosta,Austria,693,1887
2019,11.0,Val Venosta,Benelux countries,88,401
2019,11.0,Val Venosta,Germany,2983,13852
2019,11.0,Val Venosta,Italy,7288,19591
2019,11.0,Val Venosta,Other countries,1839,7829
2019,11.0,Val Venosta,Switzerland and Liechtenstein,908,3111
2019,11.0,Valle Isarco,Austria,2929,5650
2019,11.0,Valle Isarco,Benelux countries,99,244
2019,11.0,Valle Isarco,Germany,6257,20235
2019,11.0,Valle Isarco,Italy,12632,26716
2019,11.0,Valle Isarco,Other countries,1368,4396
2019,11.0,Valle Isarco,Switzerland and Liechtenstein,353,1041
2019,12.0,Alta Valle Isarco,Austria,1021,2558
2019,12.0,Alta Valle Isarco,Benelux countries,542,2074
2019,12.0,Alta Valle Isarco,Germany,13127,47701
2019,12.0,Alta Valle Isarco,Italy,22387,64507
2019,12.0,Alta Valle Isarco,Other countries,1969,8427
2019,12.0,Alta Valle Isarco,Switzerland and Liechtenstein,721,2965
2019,12.0,Bolzano,Austria,939,1525
2019,12.0,Bolzano,Benelux countries,155,320
2019,12.0,Bolzano,Germany,3264,7567
2019,12.0,Bolzano,Italy,24847,49899
2019,12.0,Bolzano,Other countries,4386,8494
2019,12.0,Bolzano,Switzerland and Liechtenstein,495,971
2019,12.0,Burggrafenamt,Austria,2649,7402
2019,12.0,Burggrafenamt,Benelux countries,676,3342
2019,12.0,Burggrafenamt,Germany,21162,90911
2019,12.0,Burggrafenamt,Italy,53728,129224
2019,12.0,Burggrafenamt,Other countries,3560,13970
2019,12.0,Burggrafenamt,Switzerland and Liechtenstein,4036,15074
2019,12.0,Oltradige-Bassa Ates.,Austria,869,1925
2019,12.0,Oltradige-Bassa Ates.,Benelux countries,99,338
2019,12.0,Oltradige-Bassa Ates.,Germany,5128,18676
2019,12.0,Oltradige-Bassa Ates.,Italy,17581,43899
2019,12.0,Oltradige-Bassa Ates.,Other countries,1865,7350
2019,12.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,792,2310
2019,12.0,Salto-Schiliar,Austria,2195,6517
2019,12.0,Salto-Schiliar,Benelux countries,4855,26864
2019,12.0,Salto-Schiliar,Germany,29935,137334
2019,12.0,Salto-Schiliar,Italy,64304,231607
2019,12.0,Salto-Schiliar,Other countries,15680,75052
2019,12.0,Salto-Schiliar,Switzerland and Liechtenstein,2611,11074
2019,12.0,Val Pusteria,Austria,3899,11902
2019,12.0,Val Pusteria,Benelux countries,4300,23690
2019,12.0,Val Pusteria,Germany,51097,242527
2019,12.0,Val Pusteria,Italy,138678,501251
2019,12.0,Val Pusteria,Other countries,31093,135737
2019,12.0,Val Pusteria,Switzerland and Liechtenstein,2775,11304
2019,12.0,Val Venosta,Austria,720,2237
2019,12.0,Val Venosta,Benelux countries,1044,5830
2019,12.0,Val Venosta,Germany,16726,76258
