Year,Month,District,Nationality,Arrivals,Present
2018,9.0,Welschnofen,Schweiz und Liechtenstein,377,1439
2018,9.0,Welschnofen,Österreich,294,855
2018,9.0,Wengen,Andere Länder,161,662
2018,9.0,Wengen,Beneluxstaaten,51,322
2018,9.0,Wengen,Deutschland,656,3499
2018,9.0,Wengen,Italien,432,1916
2018,9.0,Wengen,Schweiz und Liechtenstein,18,80
2018,9.0,Wengen,Österreich,50,158
2018,9.0,Wolkenstein in Gröden,Andere Länder,2892,10499
2018,9.0,Wolkenstein in Gröden,Beneluxstaaten,503,2559
2018,9.0,Wolkenstein in Gröden,Deutschland,5949,32567
2018,9.0,Wolkenstein in Gröden,Italien,4873,20396
2018,9.0,Wolkenstein in Gröden,Schweiz und Liechtenstein,835,3643
2018,9.0,Wolkenstein in Gröden,Österreich,644,2164
2018,10.0,Abtei,Andere Länder,535,1338
2018,10.0,Abtei,Beneluxstaaten,44,224
2018,10.0,Abtei,Deutschland,966,4533
2018,10.0,Abtei,Italien,991,2410
2018,10.0,Abtei,Schweiz und Liechtenstein,210,740
2018,10.0,Abtei,Österreich,103,234
2018,10.0,Ahrntal,Andere Länder,160,648
2018,10.0,Ahrntal,Beneluxstaaten,133,1040
2018,10.0,Ahrntal,Deutschland,4669,25270
2018,10.0,Ahrntal,Italien,2057,5383
2018,10.0,Ahrntal,Schweiz und Liechtenstein,715,4230
2018,10.0,Ahrntal,Österreich,711,2055
2018,10.0,Aldein,Andere Länder,76,285
2018,10.0,Aldein,Beneluxstaaten,2,4
2018,10.0,Aldein,Deutschland,666,3004
2018,10.0,Aldein,Italien,115,212
2018,10.0,Aldein,Schweiz und Liechtenstein,47,222
2018,10.0,Aldein,Österreich,24,38
2018,10.0,Algund,Andere Länder,124,1219
2018,10.0,Algund,Beneluxstaaten,49,362
2018,10.0,Algund,Deutschland,8714,57001
2018,10.0,Algund,Italien,743,2225
2018,10.0,Algund,Schweiz und Liechtenstein,1437,7593
2018,10.0,Algund,Österreich,963,3314
2018,10.0,Altrei,Andere Länder,3,11
2018,10.0,Altrei,Beneluxstaaten,36,72
2018,10.0,Altrei,Deutschland,222,995
2018,10.0,Altrei,Italien,28,46
2018,10.0,Altrei,Österreich,30,80
2018,10.0,Andrian,Andere Länder,131,621
2018,10.0,Andrian,Beneluxstaaten,11,46
2018,10.0,Andrian,Deutschland,990,4491
2018,10.0,Andrian,Italien,383,1444
2018,10.0,Andrian,Schweiz und Liechtenstein,77,379
2018,10.0,Andrian,Österreich,148,389
2018,10.0,Auer,Andere Länder,188,282
2018,10.0,Auer,Beneluxstaaten,25,91
2018,10.0,Auer,Deutschland,2535,8150
2018,10.0,Auer,Italien,590,1870
2018,10.0,Auer,Schweiz und Liechtenstein,130,444
2018,10.0,Auer,Österreich,1244,2885
2018,10.0,Barbian,Andere Länder,51,161
2018,10.0,Barbian,Beneluxstaaten,8,22
2018,10.0,Barbian,Deutschland,2695,13212
2018,10.0,Barbian,Italien,91,341
2018,10.0,Barbian,Schweiz und Liechtenstein,58,203
2018,10.0,Barbian,Österreich,174,441
2018,10.0,Bozen,Andere Länder,4593,8819
2018,10.0,Bozen,Beneluxstaaten,215,441
2018,10.0,Bozen,Deutschland,9325,23827
2018,10.0,Bozen,Italien,9657,19886
2018,10.0,Bozen,Schweiz und Liechtenstein,1480,3378
2018,10.0,Bozen,Österreich,4348,9145
2018,10.0,Branzoll,Andere Länder,66,561
2018,10.0,Branzoll,Deutschland,27,77
2018,10.0,Branzoll,Italien,138,468
2018,10.0,Branzoll,Schweiz und Liechtenstein,3,3
2018,10.0,Branzoll,Österreich,8,37
2018,10.0,Brenner,Andere Länder,119,503
2018,10.0,Brenner,Beneluxstaaten,31,101
2018,10.0,Brenner,Deutschland,1971,8605
2018,10.0,Brenner,Italien,948,3037
2018,10.0,Brenner,Schweiz und Liechtenstein,407,2536
2018,10.0,Brenner,Österreich,190,504
2018,10.0,Brixen,Andere Länder,1284,3836
2018,10.0,Brixen,Beneluxstaaten,159,360
2018,10.0,Brixen,Deutschland,9439,33677
2018,10.0,Brixen,Italien,3571,7209
2018,10.0,Brixen,Schweiz und Liechtenstein,737,2650
2018,10.0,Brixen,Österreich,1967,4224
2018,10.0,Bruneck,Andere Länder,542,1229
2018,10.0,Bruneck,Beneluxstaaten,45,118
2018,10.0,Bruneck,Deutschland,3183,12296
2018,10.0,Bruneck,Italien,3148,7675
2018,10.0,Bruneck,Schweiz und Liechtenstein,808,3240
2018,10.0,Bruneck,Österreich,1186,2355
2018,10.0,Burgstall,Andere Länder,86,288
2018,10.0,Burgstall,Beneluxstaaten,20,47
2018,10.0,Burgstall,Deutschland,1105,4951
2018,10.0,Burgstall,Italien,380,708
2018,10.0,Burgstall,Schweiz und Liechtenstein,239,835
2018,10.0,Burgstall,Österreich,294,619
2018,10.0,Corvara,Andere Länder,265,660
2018,10.0,Corvara,Beneluxstaaten,29,81
2018,10.0,Corvara,Deutschland,187,713
2018,10.0,Corvara,Italien,270,558
2018,10.0,Corvara,Schweiz und Liechtenstein,35,108
2018,10.0,Corvara,Österreich,29,64
2018,10.0,Deutschnofen,Andere Länder,80,268
2018,10.0,Deutschnofen,Beneluxstaaten,67,262
2018,10.0,Deutschnofen,Deutschland,2390,12636
2018,10.0,Deutschnofen,Italien,642,1415
2018,10.0,Deutschnofen,Schweiz und Liechtenstein,255,1479
2018,10.0,Deutschnofen,Österreich,458,1248
2018,10.0,Enneberg,Andere Länder,155,369
2018,10.0,Enneberg,Beneluxstaaten,17,60
2018,10.0,Enneberg,Deutschland,677,3122
2018,10.0,Enneberg,Italien,507,1125
2018,10.0,Enneberg,Schweiz und Liechtenstein,42,161
2018,10.0,Enneberg,Österreich,46,108
2018,10.0,Eppan a.d. Weinstr.,Andere Länder,320,2575
2018,10.0,Eppan a.d. Weinstr.,Beneluxstaaten,60,279
2018,10.0,Eppan a.d. Weinstr.,Deutschland,8926,43716
2018,10.0,Eppan a.d. Weinstr.,Italien,1272,5415
2018,10.0,Eppan a.d. Weinstr.,Schweiz und Liechtenstein,1407,6921
2018,10.0,Eppan a.d. Weinstr.,Österreich,1474,4551
2018,10.0,Feldthurns,Andere Länder,72,227
2018,10.0,Feldthurns,Beneluxstaaten,32,130
2018,10.0,Feldthurns,Deutschland,2171,10171
2018,10.0,Feldthurns,Italien,431,996
2018,10.0,Feldthurns,Schweiz und Liechtenstein,84,347
2018,10.0,Feldthurns,Österreich,552,1496
2018,10.0,Franzensfeste,Andere Länder,81,185
2018,10.0,Franzensfeste,Beneluxstaaten,13,21
2018,10.0,Franzensfeste,Deutschland,590,1356
2018,10.0,Franzensfeste,Italien,312,911
2018,10.0,Franzensfeste,Schweiz und Liechtenstein,9,19
2018,10.0,Franzensfeste,Österreich,46,51
2018,10.0,Freienfeld,Andere Länder,290,799
2018,10.0,Freienfeld,Beneluxstaaten,42,53
2018,10.0,Freienfeld,Deutschland,2901,7470
2018,10.0,Freienfeld,Italien,959,2833
2018,10.0,Freienfeld,Schweiz und Liechtenstein,134,318
2018,10.0,Freienfeld,Österreich,345,660
2018,10.0,Gais,Andere Länder,119,521
2018,10.0,Gais,Beneluxstaaten,3,20
2018,10.0,Gais,Deutschland,1595,7001
2018,10.0,Gais,Italien,444,1495
2018,10.0,Gais,Schweiz und Liechtenstein,96,491
2018,10.0,Gais,Österreich,233,449
2018,10.0,Gargazon,Andere Länder,25,186
2018,10.0,Gargazon,Beneluxstaaten,6,19
2018,10.0,Gargazon,Deutschland,648,3347
2018,10.0,Gargazon,Italien,172,489
2018,10.0,Gargazon,Schweiz und Liechtenstein,103,556
2018,10.0,Gargazon,Österreich,104,246
2018,10.0,Glurns,Andere Länder,48,119
2018,10.0,Glurns,Beneluxstaaten,29,89
2018,10.0,Glurns,Deutschland,1336,4179
2018,10.0,Glurns,Italien,158,373
2018,10.0,Glurns,Schweiz und Liechtenstein,473,1176
2018,10.0,Glurns,Österreich,114,220
2018,10.0,Graun im Vinschgau,Andere Länder,109,217
2018,10.0,Graun im Vinschgau,Beneluxstaaten,64,185
2018,10.0,Graun im Vinschgau,Deutschland,1646,6328
2018,10.0,Graun im Vinschgau,Italien,1057,2541
2018,10.0,Graun im Vinschgau,Schweiz und Liechtenstein,508,1702
2018,10.0,Graun im Vinschgau,Österreich,232,529
2018,10.0,Gsies,Andere Länder,178,576
2018,10.0,Gsies,Beneluxstaaten,8,56
2018,10.0,Gsies,Deutschland,1307,8288
2018,10.0,Gsies,Italien,1815,4630
2018,10.0,Gsies,Schweiz und Liechtenstein,183,845
2018,10.0,Gsies,Österreich,269,772
2018,10.0,Hafling,Andere Länder,300,1052
2018,10.0,Hafling,Beneluxstaaten,68,334
2018,10.0,Hafling,Deutschland,4246,23386
2018,10.0,Hafling,Italien,839,1983
2018,10.0,Hafling,Schweiz und Liechtenstein,937,4542
2018,10.0,Hafling,Österreich,694,2219
2018,10.0,Innichen,Andere Länder,217,782
2018,10.0,Innichen,Beneluxstaaten,18,133
2018,10.0,Innichen,Deutschland,1027,6730
2018,10.0,Innichen,Italien,2003,5722
2018,10.0,Innichen,Schweiz und Liechtenstein,206,1061
2018,10.0,Innichen,Österreich,211,474
2018,10.0,Jenesien,Andere Länder,38,133
2018,10.0,Jenesien,Beneluxstaaten,4,13
2018,10.0,Jenesien,Deutschland,1554,8000
2018,10.0,Jenesien,Italien,197,430
2018,10.0,Jenesien,Schweiz und Liechtenstein,82,444
2018,10.0,Jenesien,Österreich,100,357
2018,10.0,Kaltern a.d. Weinstr.,Andere Länder,265,916
2018,10.0,Kaltern a.d. Weinstr.,Beneluxstaaten,115,428
2018,10.0,Kaltern a.d. Weinstr.,Deutschland,10636,52539
2018,10.0,Kaltern a.d. Weinstr.,Italien,708,1453
2018,10.0,Kaltern a.d. Weinstr.,Schweiz und Liechtenstein,1747,7866
2018,10.0,Kaltern a.d. Weinstr.,Österreich,2104,5772
2018,10.0,Karneid,Andere Länder,121,293
2018,10.0,Karneid,Beneluxstaaten,17,43
2018,10.0,Karneid,Deutschland,1153,6236
2018,10.0,Karneid,Italien,257,491
2018,10.0,Karneid,Schweiz und Liechtenstein,79,384
2018,10.0,Karneid,Österreich,157,327
2018,10.0,Kastelbell-Tschars,Andere Länder,26,193
2018,10.0,Kastelbell-Tschars,Beneluxstaaten,14,60
2018,10.0,Kastelbell-Tschars,Deutschland,1069,5947
2018,10.0,Kastelbell-Tschars,Italien,57,102
2018,10.0,Kastelbell-Tschars,Schweiz und Liechtenstein,197,804
2018,10.0,Kastelbell-Tschars,Österreich,103,254
2018,10.0,Kastelruth,Andere Länder,1941,5494
2018,10.0,Kastelruth,Beneluxstaaten,250,1214
2018,10.0,Kastelruth,Deutschland,10021,59523
2018,10.0,Kastelruth,Italien,3300,8433
2018,10.0,Kastelruth,Schweiz und Liechtenstein,1423,6771
2018,10.0,Kastelruth,Österreich,1351,3843
2018,10.0,Kiens,Andere Länder,102,540
2018,10.0,Kiens,Beneluxstaaten,28,141
2018,10.0,Kiens,Deutschland,3216,16088
2018,10.0,Kiens,Italien,1073,3101
2018,10.0,Kiens,Schweiz und Liechtenstein,504,2235
2018,10.0,Kiens,Österreich,631,1776
2018,10.0,Klausen,Andere Länder,283,689
2018,10.0,Klausen,Beneluxstaaten,73,230
2018,10.0,Klausen,Deutschland,3924,12742
2018,10.0,Klausen,Italien,825,1810
2018,10.0,Klausen,Schweiz und Liechtenstein,91,320
2018,10.0,Klausen,Österreich,582,1105
2018,10.0,Kuens,Andere Länder,1,8
2018,10.0,Kuens,Beneluxstaaten,6,86
2018,10.0,Kuens,Deutschland,320,2310
2018,10.0,Kuens,Italien,16,70
2018,10.0,Kuens,Schweiz und Liechtenstein,20,98
2018,10.0,Kuens,Österreich,23,99
2018,10.0,Kurtatsch a.d. Weinstr.,Andere Länder,36,110
2018,10.0,Kurtatsch a.d. Weinstr.,Beneluxstaaten,1,1
2018,10.0,Kurtatsch a.d. Weinstr.,Deutschland,1035,5091
2018,10.0,Kurtatsch a.d. Weinstr.,Italien,61,168
2018,10.0,Kurtatsch a.d. Weinstr.,Schweiz und Liechtenstein,62,349
2018,10.0,Kurtatsch a.d. Weinstr.,Österreich,96,298
2018,10.0,Kurtinig a.d. Weinstr.,Andere Länder,50,80
2018,10.0,Kurtinig a.d. Weinstr.,Beneluxstaaten,6,21
2018,10.0,Kurtinig a.d. Weinstr.,Deutschland,723,2343
2018,10.0,Kurtinig a.d. Weinstr.,Italien,108,219
2018,10.0,Kurtinig a.d. Weinstr.,Schweiz und Liechtenstein,42,152
2018,10.0,Kurtinig a.d. Weinstr.,Österreich,128,371
2018,10.0,Laas,Andere Länder,31,425
2018,10.0,Laas,Beneluxstaaten,13,29
2018,10.0,Laas,Deutschland,367,1839
2018,10.0,Laas,Italien,90,238
2018,10.0,Laas,Schweiz und Liechtenstein,72,349
2018,10.0,Laas,Österreich,50,158
2018,10.0,Lajen,Andere Länder,217,422
2018,10.0,Lajen,Beneluxstaaten,20,72
2018,10.0,Lajen,Deutschland,1717,7333
2018,10.0,Lajen,Italien,339,711
2018,10.0,Lajen,Schweiz und Liechtenstein,59,156
2018,10.0,Lajen,Österreich,249,467
2018,10.0,Lana,Andere Länder,158,676
2018,10.0,Lana,Beneluxstaaten,70,361
2018,10.0,Lana,Deutschland,10158,59893
2018,10.0,Lana,Italien,717,1504
2018,10.0,Lana,Schweiz und Liechtenstein,1517,7724
2018,10.0,Lana,Österreich,1103,3536
2018,10.0,Latsch,Andere Länder,117,574
2018,10.0,Latsch,Beneluxstaaten,27,112
2018,10.0,Latsch,Deutschland,3772,20536
2018,10.0,Latsch,Italien,430,1136
2018,10.0,Latsch,Schweiz und Liechtenstein,1257,5586
2018,10.0,Latsch,Österreich,636,2016
2018,10.0,Laurein,Deutschland,2,16
2018,10.0,Leifers,Andere Länder,450,1913
2018,10.0,Leifers,Beneluxstaaten,43,120
2018,10.0,Leifers,Deutschland,3032,11650
2018,10.0,Leifers,Italien,1922,5400
2018,10.0,Leifers,Schweiz und Liechtenstein,418,1604
2018,10.0,Leifers,Österreich,1108,2800
2018,10.0,Lüsen,Andere Länder,34,116
2018,10.0,Lüsen,Beneluxstaaten,10,64
2018,10.0,Lüsen,Deutschland,1717,10076
2018,10.0,Lüsen,Italien,636,1526
2018,10.0,Lüsen,Schweiz und Liechtenstein,513,2904
2018,10.0,Lüsen,Österreich,223,633
2018,10.0,Mals,Andere Länder,144,467
2018,10.0,Mals,Beneluxstaaten,127,470
2018,10.0,Mals,Deutschland,4105,20931
2018,10.0,Mals,Italien,892,2212
2018,10.0,Mals,Schweiz und Liechtenstein,1567,5877
2018,10.0,Mals,Österreich,466,1280
2018,10.0,Margreid a.d. Weinstr.,Andere Länder,14,50
2018,10.0,Margreid a.d. Weinstr.,Beneluxstaaten,1,1
2018,10.0,Margreid a.d. Weinstr.,Deutschland,252,872
2018,10.0,Margreid a.d. Weinstr.,Italien,30,48
2018,10.0,Margreid a.d. Weinstr.,Schweiz und Liechtenstein,17,36
2018,10.0,Margreid a.d. Weinstr.,Österreich,22,38
2018,10.0,Marling,Andere Länder,79,492
2018,10.0,Marling,Beneluxstaaten,17,107
2018,10.0,Marling,Deutschland,3917,20789
2018,10.0,Marling,Italien,369,883
2018,10.0,Marling,Schweiz und Liechtenstein,1051,5306
2018,10.0,Marling,Österreich,759,2348
2018,10.0,Martell,Andere Länder,7,19
2018,10.0,Martell,Beneluxstaaten,38,211
2018,10.0,Martell,Deutschland,587,3358
2018,10.0,Martell,Italien,111,272
2018,10.0,Martell,Schweiz und Liechtenstein,39,173
2018,10.0,Martell,Österreich,13,28
2018,10.0,Meran,Andere Länder,1685,6915
2018,10.0,Meran,Beneluxstaaten,206,886
2018,10.0,Meran,Deutschland,15738,78650
2018,10.0,Meran,Italien,5381,12141
2018,10.0,Meran,Schweiz und Liechtenstein,4174,14797
2018,10.0,Meran,Österreich,3522,9879
2018,10.0,Montan,Andere Länder,22,54
2018,10.0,Montan,Beneluxstaaten,6,33
2018,10.0,Montan,Deutschland,938,3846
2018,10.0,Montan,Italien,294,918
2018,10.0,Montan,Schweiz und Liechtenstein,52,182
2018,10.0,Montan,Österreich,245,570
2018,10.0,Moos in Passeier,Andere Länder,65,141
2018,10.0,Moos in Passeier,Beneluxstaaten,18,75
2018,10.0,Moos in Passeier,Deutschland,1080,4984
2018,10.0,Moos in Passeier,Italien,102,231
2018,10.0,Moos in Passeier,Schweiz und Liechtenstein,56,174
2018,10.0,Moos in Passeier,Österreich,98,180
2018,10.0,Mölten,Andere Länder,8,43
2018,10.0,Mölten,Deutschland,887,3758
2018,10.0,Mölten,Italien,24,36
2018,10.0,Mölten,Schweiz und Liechtenstein,26,86
2018,10.0,Mölten,Österreich,50,152
2018,10.0,Mühlbach,Andere Länder,206,1023
2018,10.0,Mühlbach,Beneluxstaaten,53,285
2018,10.0,Mühlbach,Deutschland,9016,45266
2018,10.0,Mühlbach,Italien,2068,4776
2018,10.0,Mühlbach,Schweiz und Liechtenstein,1181,6043
2018,10.0,Mühlbach,Österreich,1065,2644
2018,10.0,Mühlwald,Andere Länder,25,85
2018,10.0,Mühlwald,Beneluxstaaten,3,18
2018,10.0,Mühlwald,Deutschland,263,1570
2018,10.0,Mühlwald,Italien,80,163
2018,10.0,Mühlwald,Schweiz und Liechtenstein,5,25
2018,10.0,Mühlwald,Österreich,12,35
2018,10.0,Nals,Andere Länder,60,287
2018,10.0,Nals,Beneluxstaaten,10,47
2018,10.0,Nals,Deutschland,1651,7912
2018,10.0,Nals,Italien,274,823
2018,10.0,Nals,Schweiz und Liechtenstein,202,1008
2018,10.0,Nals,Österreich,293,874
2018,10.0,Naturns,Andere Länder,146,525
2018,10.0,Naturns,Beneluxstaaten,47,310
2018,10.0,Naturns,Deutschland,6153,37682
2018,10.0,Naturns,Italien,496,1396
2018,10.0,Naturns,Schweiz und Liechtenstein,3812,20568
2018,10.0,Naturns,Österreich,1001,3344
2018,10.0,Natz-Schabs,Andere Länder,156,2855
2018,10.0,Natz-Schabs,Beneluxstaaten,49,236
2018,10.0,Natz-Schabs,Deutschland,4770,19648
2018,10.0,Natz-Schabs,Italien,739,2734
2018,10.0,Natz-Schabs,Schweiz und Liechtenstein,319,1280
2018,10.0,Natz-Schabs,Österreich,528,1317
2018,10.0,Neumarkt,Andere Länder,51,144
2018,10.0,Neumarkt,Beneluxstaaten,10,27
2018,10.0,Neumarkt,Deutschland,428,1126
2018,10.0,Neumarkt,Italien,302,881
2018,10.0,Neumarkt,Schweiz und Liechtenstein,34,96
2018,10.0,Neumarkt,Österreich,211,588
2018,10.0,Niederdorf,Andere Länder,207,436
2018,10.0,Niederdorf,Beneluxstaaten,17,31
2018,10.0,Niederdorf,Deutschland,446,2220
2018,10.0,Niederdorf,Italien,847,1737
2018,10.0,Niederdorf,Schweiz und Liechtenstein,85,234
2018,10.0,Niederdorf,Österreich,191,432
2018,10.0,Olang,Andere Länder,293,790
2018,10.0,Olang,Beneluxstaaten,35,159
2018,10.0,Olang,Deutschland,1565,9273
2018,10.0,Olang,Italien,1694,3839
2018,10.0,Olang,Schweiz und Liechtenstein,410,2282
2018,10.0,Olang,Österreich,319,792
2018,10.0,Partschins,Andere Länder,92,383
2018,10.0,Partschins,Beneluxstaaten,26,145
2018,10.0,Partschins,Deutschland,5402,32305
2018,10.0,Partschins,Italien,462,1021
2018,10.0,Partschins,Schweiz und Liechtenstein,1033,5384
2018,10.0,Partschins,Österreich,609,1796
2018,10.0,Percha,Andere Länder,37,123
2018,10.0,Percha,Beneluxstaaten,6,15
2018,10.0,Percha,Deutschland,436,2276
2018,10.0,Percha,Italien,295,703
2018,10.0,Percha,Schweiz und Liechtenstein,57,319
2018,10.0,Percha,Österreich,68,221
2018,10.0,Pfalzen,Andere Länder,51,274
2018,10.0,Pfalzen,Beneluxstaaten,9,48
2018,10.0,Pfalzen,Deutschland,1412,6940
2018,10.0,Pfalzen,Italien,459,1344
2018,10.0,Pfalzen,Schweiz und Liechtenstein,97,555
2018,10.0,Pfalzen,Österreich,215,537
2018,10.0,Pfatten,Andere Länder,23,86
2018,10.0,Pfatten,Beneluxstaaten,4,18
2018,10.0,Pfatten,Deutschland,496,2859
2018,10.0,Pfatten,Italien,31,39
2018,10.0,Pfatten,Schweiz und Liechtenstein,124,719
2018,10.0,Pfatten,Österreich,65,203
2018,10.0,Pfitsch,Andere Länder,33,373
2018,10.0,Pfitsch,Beneluxstaaten,15,25
2018,10.0,Pfitsch,Deutschland,1042,2272
2018,10.0,Pfitsch,Italien,264,1370
2018,10.0,Pfitsch,Schweiz und Liechtenstein,53,158
2018,10.0,Pfitsch,Österreich,160,241
2018,10.0,Plaus,Andere Länder,3,50
2018,10.0,Plaus,Beneluxstaaten,2,16
2018,10.0,Plaus,Deutschland,755,5220
2018,10.0,Plaus,Italien,42,157
2018,10.0,Plaus,Schweiz und Liechtenstein,351,1749
2018,10.0,Plaus,Österreich,74,257
2018,10.0,Prad am Stilfser Joch,Andere Länder,117,298
2018,10.0,Prad am Stilfser Joch,Beneluxstaaten,49,218
2018,10.0,Prad am Stilfser Joch,Deutschland,2051,11203
2018,10.0,Prad am Stilfser Joch,Italien,279,621
2018,10.0,Prad am Stilfser Joch,Schweiz und Liechtenstein,642,2651
2018,10.0,Prad am Stilfser Joch,Österreich,181,410
2018,10.0,Prags,Andere Länder,474,794
2018,10.0,Prags,Beneluxstaaten,24,64
2018,10.0,Prags,Deutschland,507,2548
2018,10.0,Prags,Italien,1796,3711
2018,10.0,Prags,Schweiz und Liechtenstein,62,168
2018,10.0,Prags,Österreich,98,205
2018,10.0,Prettau,Andere Länder,1,1
2018,10.0,Prettau,Deutschland,63,229
2018,10.0,Prettau,Italien,16,39
2018,10.0,Prettau,Schweiz und Liechtenstein,1,1
2018,10.0,Prettau,Österreich,7,7
2018,10.0,Proveis,Deutschland,8,42
2018,10.0,Proveis,Italien,26,93
2018,10.0,Rasen-Antholz,Andere Länder,414,1104
2018,10.0,Rasen-Antholz,Beneluxstaaten,69,400
2018,10.0,Rasen-Antholz,Deutschland,2213,11908
2018,10.0,Rasen-Antholz,Italien,1688,3482
2018,10.0,Rasen-Antholz,Schweiz und Liechtenstein,181,852
2018,10.0,Rasen-Antholz,Österreich,351,992
2018,10.0,Ratschings,Andere Länder,154,738
2018,10.0,Ratschings,Beneluxstaaten,71,300
2018,10.0,Ratschings,Deutschland,6089,30421
2018,10.0,Ratschings,Italien,2283,5773
2018,10.0,Ratschings,Schweiz und Liechtenstein,944,5455
2018,10.0,Ratschings,Österreich,894,2813
2018,10.0,Riffian,Andere Länder,31,90
2018,10.0,Riffian,Beneluxstaaten,2,8
2018,10.0,Riffian,Deutschland,1376,8659
2018,10.0,Riffian,Italien,140,260
2018,10.0,Riffian,Schweiz und Liechtenstein,111,467
2018,10.0,Riffian,Österreich,94,235
2018,10.0,Ritten,Andere Länder,487,1547
2018,10.0,Ritten,Beneluxstaaten,79,283
2018,10.0,Ritten,Deutschland,6977,34401
2018,10.0,Ritten,Italien,1740,3503
2018,10.0,Ritten,Schweiz und Liechtenstein,447,1981
2018,10.0,Ritten,Österreich,819,2059
2018,10.0,Rodeneck,Andere Länder,57,153
2018,10.0,Rodeneck,Beneluxstaaten,2,2
2018,10.0,Rodeneck,Deutschland,1211,5944
2018,10.0,Rodeneck,Italien,128,301
2018,10.0,Rodeneck,Schweiz und Liechtenstein,16,45
2018,10.0,Rodeneck,Österreich,78,148
2018,10.0,Salurn,Andere Länder,67,118
2018,10.0,Salurn,Beneluxstaaten,2,4
2018,10.0,Salurn,Deutschland,562,1704
2018,10.0,Salurn,Italien,254,511
2018,10.0,Salurn,Schweiz und Liechtenstein,12,21
2018,10.0,Salurn,Österreich,149,228
2018,10.0,Sand in Taufers,Andere Länder,192,668
2018,10.0,Sand in Taufers,Beneluxstaaten,29,131
2018,10.0,Sand in Taufers,Deutschland,2769,15706
2018,10.0,Sand in Taufers,Italien,1641,3964
2018,10.0,Sand in Taufers,Schweiz und Liechtenstein,123,642
2018,10.0,Sand in Taufers,Österreich,350,927
2018,10.0,Sarntal,Andere Länder,82,317
2018,10.0,Sarntal,Beneluxstaaten,10,28
2018,10.0,Sarntal,Deutschland,1438,6655
2018,10.0,Sarntal,Italien,583,1335
2018,10.0,Sarntal,Schweiz und Liechtenstein,98,328
2018,10.0,Sarntal,Österreich,287,539
2018,10.0,Schenna,Andere Länder,152,985
2018,10.0,Schenna,Beneluxstaaten,152,1010
2018,10.0,Schenna,Deutschland,17279,112788
2018,10.0,Schenna,Italien,633,1317
2018,10.0,Schenna,Schweiz und Liechtenstein,2644,14711
2018,10.0,Schenna,Österreich,1559,5319
2018,10.0,Schlanders,Andere Länder,62,1012
2018,10.0,Schlanders,Beneluxstaaten,39,154
2018,10.0,Schlanders,Deutschland,2399,10533
2018,10.0,Schlanders,Italien,466,1340
2018,10.0,Schlanders,Schweiz und Liechtenstein,1059,3675
2018,10.0,Schlanders,Österreich,466,1274
2018,10.0,Schluderns,Andere Länder,18,83
2018,10.0,Schluderns,Beneluxstaaten,4,28
2018,10.0,Schluderns,Deutschland,423,1913
2018,10.0,Schluderns,Italien,38,90
2018,10.0,Schluderns,Schweiz und Liechtenstein,334,1369
2018,10.0,Schluderns,Österreich,156,457
2018,10.0,Schnals,Andere Länder,1026,5969
2018,10.0,Schnals,Beneluxstaaten,86,377
2018,10.0,Schnals,Deutschland,1970,9473
2018,10.0,Schnals,Italien,2714,6550
2018,10.0,Schnals,Schweiz und Liechtenstein,381,1675
2018,10.0,Schnals,Österreich,249,711
2018,10.0,Sexten,Andere Länder,256,673
2018,10.0,Sexten,Beneluxstaaten,34,197
2018,10.0,Sexten,Deutschland,3252,18930
2018,10.0,Sexten,Italien,2277,5264
2018,10.0,Sexten,Schweiz und Liechtenstein,578,2829
2018,10.0,Sexten,Österreich,478,1373
2018,10.0,St.Christina in Gröden,Andere Länder,263,764
2018,10.0,St.Christina in Gröden,Beneluxstaaten,5,14
2018,10.0,St.Christina in Gröden,Deutschland,519,3055
2018,10.0,St.Christina in Gröden,Italien,284,669
2018,10.0,St.Christina in Gröden,Schweiz und Liechtenstein,65,264
2018,10.0,St.Christina in Gröden,Österreich,119,295
2018,10.0,St.Leonhard in Passeier,Andere Länder,105,315
2018,10.0,St.Leonhard in Passeier,Beneluxstaaten,37,202
2018,10.0,St.Leonhard in Passeier,Deutschland,4881,24842
2018,10.0,St.Leonhard in Passeier,Italien,688,1414
2018,10.0,St.Leonhard in Passeier,Schweiz und Liechtenstein,1166,6271
2018,10.0,St.Leonhard in Passeier,Österreich,713,2019
2018,10.0,St.Lorenzen,Andere Länder,141,696
2018,10.0,St.Lorenzen,Beneluxstaaten,43,171
2018,10.0,St.Lorenzen,Deutschland,3475,16535
2018,10.0,St.Lorenzen,Italien,1196,2979
2018,10.0,St.Lorenzen,Schweiz und Liechtenstein,440,2161
2018,10.0,St.Lorenzen,Österreich,723,2017
2018,10.0,St.Martin in Passeier,Andere Länder,57,339
2018,10.0,St.Martin in Passeier,Beneluxstaaten,21,139
2018,10.0,St.Martin in Passeier,Deutschland,4360,25543
2018,10.0,St.Martin in Passeier,Italien,528,1228
2018,10.0,St.Martin in Passeier,Schweiz und Liechtenstein,1865,10783
2018,10.0,St.Martin in Passeier,Österreich,755,2295
2018,10.0,St.Martin in Thurn,Andere Länder,82,160
2018,10.0,St.Martin in Thurn,Beneluxstaaten,8,43
2018,10.0,St.Martin in Thurn,Deutschland,518,2110
2018,10.0,St.Martin in Thurn,Italien,187,434
2018,10.0,St.Martin in Thurn,Schweiz und Liechtenstein,41,193
2018,10.0,St.Martin in Thurn,Österreich,96,139
2018,10.0,St.Pankraz,Andere Länder,9,17
