,Year,Month,District,Category,Arrivals,Present
2146,2012,9.0,Alta Valle Isarco,Residence,585,4301
2147,2012,9.0,Alta Valle Isarco,Agricaltural Lodging,515,3688
2148,2012,9.0,Oltradige-Bassa Ates.,1-2 Star Hotel,6353,25874
2149,2012,9.0,Oltradige-Bassa Ates.,3 Star Hotel,32354,116087
2150,2012,9.0,Oltradige-Bassa Ates.,4-5 Star Hotel,10845,48308
2151,2012,9.0,Oltradige-Bassa Ates.,Other,316,1530
2152,2012,9.0,Oltradige-Bassa Ates.,Campings,4478,25647
2153,2012,9.0,Oltradige-Bassa Ates.,Private Lodging,2823,17664
2154,2012,9.0,Oltradige-Bassa Ates.,Residence,1853,17559
2155,2012,9.0,Oltradige-Bassa Ates.,Agricaltural Lodging,7280,48945
2156,2012,10.0,Bolzano,1-2 Star Hotel,1970,4267
2157,2012,10.0,Bolzano,3 Star Hotel,8050,18427
2158,2012,10.0,Bolzano,4-5 Star Hotel,10565,21847
2159,2012,10.0,Bolzano,Other,1030,2329
2160,2012,10.0,Bolzano,Campings,744,4011
2161,2012,10.0,Bolzano,Private Lodging,52,444
2162,2012,10.0,Bolzano,Agricaltural Lodging,139,496
2163,2012,10.0,Burgraviato,1-2 Star Hotel,9404,54185
2164,2012,10.0,Burgraviato,3 Star Hotel,52463,270816
2165,2012,10.0,Burgraviato,4-5 Star Hotel,50412,261745
2166,2012,10.0,Burgraviato,Other,853,2039
2167,2012,10.0,Burgraviato,Campings,5655,37364
2168,2012,10.0,Burgraviato,Private Lodging,4845,34393
2169,2012,10.0,Burgraviato,Private Lodging,56,504
2170,2012,10.0,Burgraviato,Residence,9887,75382
2171,2012,10.0,Burgraviato,Agricaltural Lodging,6510,45227
2172,2012,10.0,Valle Isarco,1-2 Star Hotel,4978,18909
2173,2012,10.0,Valle Isarco,3 Star Hotel,21690,81629
2174,2012,10.0,Valle Isarco,4-5 Star Hotel,14156,58762
2175,2012,10.0,Valle Isarco,Other,2214,4649
2176,2012,10.0,Valle Isarco,Campings,626,1838
2177,2012,10.0,Valle Isarco,Private Lodging,944,4879
2178,2012,10.0,Valle Isarco,Private Lodging,4,22
2179,2012,10.0,Valle Isarco,Residence,1036,10291
2180,2012,10.0,Valle Isarco,Agricaltural Lodging,3303,18424
2181,2012,10.0,Val Pusteria,1-2 Star Hotel,3817,15815
2182,2012,10.0,Val Pusteria,3 Star Hotel,19434,70811
2183,2012,10.0,Val Pusteria,4-5 Star Hotel,23192,96164
2184,2012,10.0,Val Pusteria,Other,1225,3138
2185,2012,10.0,Val Pusteria,Campings,2831,13433
2186,2012,10.0,Val Pusteria,Private Lodging,1242,7440
2187,2012,10.0,Val Pusteria,Private Lodging,63,360
2188,2012,10.0,Val Pusteria,Residence,2226,13621
2189,2012,10.0,Val Pusteria,Agricaltural Lodging,2102,16272
2190,2012,10.0,Salto-Sciliar,1-2 Star Hotel,3089,12672
2191,2012,10.0,Salto-Sciliar,3 Star Hotel,17888,78466
2192,2012,10.0,Salto-Sciliar,4-5 Star Hotel,18977,84267
2193,2012,10.0,Salto-Sciliar,Other,739,2068
2194,2012,10.0,Salto-Sciliar,Campings,1139,6625
2195,2012,10.0,Salto-Sciliar,Private Lodging,1910,12484
2196,2012,10.0,Salto-Sciliar,Residence,1793,11162
2197,2012,10.0,Salto-Sciliar,Agricaltural Lodging,3421,22012
2198,2012,10.0,Val Venosta,1-2 Star Hotel,2692,11709
2199,2012,10.0,Val Venosta,3 Star Hotel,13500,52316
2200,2012,10.0,Val Venosta,4-5 Star Hotel,7370,30803
2201,2012,10.0,Val Venosta,Other,490,1298
2202,2012,10.0,Val Venosta,Campings,2631,12659
2203,2012,10.0,Val Venosta,Private Lodging,797,5129
2204,2012,10.0,Val Venosta,Residence,3430,17118
2205,2012,10.0,Val Venosta,Agricaltural Lodging,1605,10156
2206,2012,10.0,Alta Valle Isarco,1-2 Star Hotel,2348,4236
2207,2012,10.0,Alta Valle Isarco,3 Star Hotel,8130,23847
2208,2012,10.0,Alta Valle Isarco,4-5 Star Hotel,9899,40568
2209,2012,10.0,Alta Valle Isarco,Other,62,72
2210,2012,10.0,Alta Valle Isarco,Campings,213,947
2211,2012,10.0,Alta Valle Isarco,Private Lodging,209,1609
2212,2012,10.0,Alta Valle Isarco,Residence,432,3179
2213,2012,10.0,Alta Valle Isarco,Agricaltural Lodging,205,1301
2214,2012,10.0,Oltradige-Bassa Ates.,1-2 Star Hotel,4361,17351
2215,2012,10.0,Oltradige-Bassa Ates.,3 Star Hotel,26650,86736
2216,2012,10.0,Oltradige-Bassa Ates.,4-5 Star Hotel,9606,42195
2217,2012,10.0,Oltradige-Bassa Ates.,Other,81,327
2218,2012,10.0,Oltradige-Bassa Ates.,Campings,2091,13776
2219,2012,10.0,Oltradige-Bassa Ates.,Private Lodging,1647,10806
2220,2012,10.0,Oltradige-Bassa Ates.,Residence,1242,12917
2221,2012,10.0,Oltradige-Bassa Ates.,Agricaltural Lodging,5073,32390
2222,2012,11.0,Bolzano,1-2 Star Hotel,1270,2343
2223,2012,11.0,Bolzano,3 Star Hotel,6562,11766
2224,2012,11.0,Bolzano,4-5 Star Hotel,8525,16069
2225,2012,11.0,Bolzano,Other,970,1741
2226,2012,11.0,Bolzano,Campings,21,93
2227,2012,11.0,Bolzano,Private Lodging,64,397
2228,2012,11.0,Bolzano,Agricaltural Lodging,65,288
2229,2012,11.0,Burgraviato,1-2 Star Hotel,1944,9058
2230,2012,11.0,Burgraviato,3 Star Hotel,14518,42110
2231,2012,11.0,Burgraviato,4-5 Star Hotel,22052,79055
2232,2012,11.0,Burgraviato,Other,455,854
2233,2012,11.0,Burgraviato,Campings,626,2540
2234,2012,11.0,Burgraviato,Private Lodging,658,4668
2235,2012,11.0,Burgraviato,Private Lodging,5,31
2236,2012,11.0,Burgraviato,Residence,1512,9911
2237,2012,11.0,Burgraviato,Agricaltural Lodging,725,4547
2238,2012,11.0,Valle Isarco,1-2 Star Hotel,1584,5822
2239,2012,11.0,Valle Isarco,3 Star Hotel,6488,15205
2240,2012,11.0,Valle Isarco,4-5 Star Hotel,4815,11719
2241,2012,11.0,Valle Isarco,Other,1455,2719
2242,2012,11.0,Valle Isarco,Campings,132,269
2243,2012,11.0,Valle Isarco,Private Lodging,230,1090
2244,2012,11.0,Valle Isarco,Residence,464,6384
2245,2012,11.0,Valle Isarco,Agricaltural Lodging,624,2615
2246,2012,11.0,Val Pusteria,1-2 Star Hotel,1513,5233
2247,2012,11.0,Val Pusteria,3 Star Hotel,4407,9591
2248,2012,11.0,Val Pusteria,4-5 Star Hotel,10673,29209
2249,2012,11.0,Val Pusteria,Other,114,303
2250,2012,11.0,Val Pusteria,Campings,1154,3773
2251,2012,11.0,Val Pusteria,Private Lodging,633,3362
2252,2012,11.0,Val Pusteria,Private Lodging,28,126
2253,2012,11.0,Val Pusteria,Residence,1156,5075
2254,2012,11.0,Val Pusteria,Agricaltural Lodging,899,4206
2255,2012,11.0,Salto-Sciliar,1-2 Star Hotel,932,3293
2256,2012,11.0,Salto-Sciliar,3 Star Hotel,2676,7707
2257,2012,11.0,Salto-Sciliar,4-5 Star Hotel,7728,24222
2258,2012,11.0,Salto-Sciliar,Other,717,1327
2259,2012,11.0,Salto-Sciliar,Campings,61,230
2260,2012,11.0,Salto-Sciliar,Private Lodging,320,1840
2261,2012,11.0,Salto-Sciliar,Residence,316,1393
2262,2012,11.0,Salto-Sciliar,Agricaltural Lodging,533,2562
2263,2012,11.0,Val Venosta,1-2 Star Hotel,764,3707
2264,2012,11.0,Val Venosta,3 Star Hotel,6000,18316
2265,2012,11.0,Val Venosta,4-5 Star Hotel,2433,7775
2266,2012,11.0,Val Venosta,Other,226,476
2267,2012,11.0,Val Venosta,Campings,112,484
2268,2012,11.0,Val Venosta,Private Lodging,318,1608
2269,2012,11.0,Val Venosta,Residence,2502,9912
2270,2012,11.0,Val Venosta,Agricaltural Lodging,297,1438
2271,2012,11.0,Alta Valle Isarco,1-2 Star Hotel,1394,2410
2272,2012,11.0,Alta Valle Isarco,3 Star Hotel,4637,8239
2273,2012,11.0,Alta Valle Isarco,4-5 Star Hotel,4581,12998
2274,2012,11.0,Alta Valle Isarco,Other,46,54
2275,2012,11.0,Alta Valle Isarco,Campings,26,26
2276,2012,11.0,Alta Valle Isarco,Private Lodging,169,1239
2277,2012,11.0,Alta Valle Isarco,Residence,225,2036
2278,2012,11.0,Alta Valle Isarco,Agricaltural Lodging,145,1062
2279,2012,11.0,Oltradige-Bassa Ates.,1-2 Star Hotel,1486,5302
2280,2012,11.0,Oltradige-Bassa Ates.,3 Star Hotel,9419,18733
2281,2012,11.0,Oltradige-Bassa Ates.,4-5 Star Hotel,2065,6769
2282,2012,11.0,Oltradige-Bassa Ates.,Other,32,64
2283,2012,11.0,Oltradige-Bassa Ates.,Campings,25,225
2284,2012,11.0,Oltradige-Bassa Ates.,Private Lodging,251,3687
2285,2012,11.0,Oltradige-Bassa Ates.,Residence,312,6338
2286,2012,11.0,Oltradige-Bassa Ates.,Agricaltural Lodging,722,6062
2287,2012,12.0,Bolzano,1-2 Star Hotel,1980,4041
2288,2012,12.0,Bolzano,3 Star Hotel,9929,19004
2289,2012,12.0,Bolzano,4-5 Star Hotel,12306,24433
2290,2012,12.0,Bolzano,Other,1112,2066
2291,2012,12.0,Bolzano,Private Lodging,93,535
2292,2012,12.0,Bolzano,Agricaltural Lodging,149,444
2293,2012,12.0,Burgraviato,1-2 Star Hotel,3722,11543
2294,2012,12.0,Burgraviato,3 Star Hotel,25020,65702
2295,2012,12.0,Burgraviato,4-5 Star Hotel,23049,74033
2296,2012,12.0,Burgraviato,Other,1614,3866
2297,2012,12.0,Burgraviato,Private Lodging,2137,9296
2298,2012,12.0,Burgraviato,Residence,4390,18209
2299,2012,12.0,Burgraviato,Agricaltural Lodging,2677,10035
2300,2012,12.0,Valle Isarco,1-2 Star Hotel,6300,21670
2301,2012,12.0,Valle Isarco,3 Star Hotel,20139,62177
2302,2012,12.0,Valle Isarco,4-5 Star Hotel,13149,43076
2303,2012,12.0,Valle Isarco,Other,2255,5914
2304,2012,12.0,Valle Isarco,Campings,402,878
2305,2012,12.0,Valle Isarco,Private Lodging,1622,6073
2306,2012,12.0,Valle Isarco,Residence,1989,12139
2307,2012,12.0,Valle Isarco,Agricaltural Lodging,4026,15218
2308,2012,12.0,Val Pusteria,1-2 Star Hotel,21992,87969
2309,2012,12.0,Val Pusteria,3 Star Hotel,60969,237213
2310,2012,12.0,Val Pusteria,4-5 Star Hotel,43124,176086
2311,2012,12.0,Val Pusteria,Other,2238,8093
2312,2012,12.0,Val Pusteria,Campings,6873,31801
2313,2012,12.0,Val Pusteria,Private Lodging,16498,74360
2314,2012,12.0,Val Pusteria,Private Lodging,559,3280
2315,2012,12.0,Val Pusteria,Residence,21350,99086
2316,2012,12.0,Val Pusteria,Agricaltural Lodging,11889,53660
2317,2012,12.0,Salto-Sciliar,1-2 Star Hotel,6378,23031
2318,2012,12.0,Salto-Sciliar,3 Star Hotel,33216,126554
2319,2012,12.0,Salto-Sciliar,4-5 Star Hotel,31801,136963
2320,2012,12.0,Salto-Sciliar,Other,860,2615
2321,2012,12.0,Salto-Sciliar,Campings,735,3477
2322,2012,12.0,Salto-Sciliar,Private Lodging,10154,47774
2323,2012,12.0,Salto-Sciliar,Residence,7870,38515
2324,2012,12.0,Salto-Sciliar,Agricaltural Lodging,4389,17790
2325,2012,12.0,Val Venosta,1-2 Star Hotel,2816,11143
2326,2012,12.0,Val Venosta,3 Star Hotel,11007,42301
2327,2012,12.0,Val Venosta,4-5 Star Hotel,5463,22399
2328,2012,12.0,Val Venosta,Other,126,255
2329,2012,12.0,Val Venosta,Campings,478,1627
2330,2012,12.0,Val Venosta,Private Lodging,1483,7088
2331,2012,12.0,Val Venosta,Private Lodging,16,105
2332,2012,12.0,Val Venosta,Residence,4324,20289
2333,2012,12.0,Val Venosta,Agricaltural Lodging,1465,6355
2334,2012,12.0,Alta Valle Isarco,1-2 Star Hotel,4656,12584
2335,2012,12.0,Alta Valle Isarco,3 Star Hotel,13560,39824
2336,2012,12.0,Alta Valle Isarco,4-5 Star Hotel,11331,38072
2337,2012,12.0,Alta Valle Isarco,Other,1719,11460
2338,2012,12.0,Alta Valle Isarco,Campings,615,1777
2339,2012,12.0,Alta Valle Isarco,Private Lodging,992,4348
2340,2012,12.0,Alta Valle Isarco,Residence,1255,5703
2341,2012,12.0,Alta Valle Isarco,Agricaltural Lodging,1516,6813
2342,2012,12.0,Oltradige-Bassa Ates.,1-2 Star Hotel,2379,7133
2343,2012,12.0,Oltradige-Bassa Ates.,3 Star Hotel,13835,31733
2344,2012,12.0,Oltradige-Bassa Ates.,4-5 Star Hotel,1446,3473
2345,2012,12.0,Oltradige-Bassa Ates.,Other,61,613
2346,2012,12.0,Oltradige-Bassa Ates.,Campings,0,31
2347,2012,12.0,Oltradige-Bassa Ates.,Private Lodging,457,4093
2348,2012,12.0,Oltradige-Bassa Ates.,Residence,278,5381
2349,2012,12.0,Oltradige-Bassa Ates.,Agricaltural Lodging,1348,7656
2350,2013,1.0,Bolzano,1-2 Star Hotel,866,1573
2351,2013,1.0,Bolzano,3 Star Hotel,5271,9440
2352,2013,1.0,Bolzano,4-5 Star Hotel,7593,15399
2353,2013,1.0,Bolzano,Other,844,1653
2354,2013,1.0,Bolzano,Private Lodging,35,399
2355,2013,1.0,Bolzano,Agricaltural Lodging,63,327
2356,2013,1.0,Burgraviato,1-2 Star Hotel,1131,6065
2357,2013,1.0,Burgraviato,3 Star Hotel,11142,44203
2358,2013,1.0,Burgraviato,4-5 Star Hotel,9250,45726
2359,2013,1.0,Burgraviato,Other,636,2135
2360,2013,1.0,Burgraviato,Private Lodging,679,6448
2361,2013,1.0,Burgraviato,Residence,1609,13307
2362,2013,1.0,Burgraviato,Agricaltural Lodging,807,6165
2363,2013,1.0,Valle Isarco,1-2 Star Hotel,6670,34150
2364,2013,1.0,Valle Isarco,3 Star Hotel,18045,78141
2365,2013,1.0,Valle Isarco,4-5 Star Hotel,12899,59764
2366,2013,1.0,Valle Isarco,Other,1581,5111
2367,2013,1.0,Valle Isarco,Campings,77,269
2368,2013,1.0,Valle Isarco,Private Lodging,1198,7751
2369,2013,1.0,Valle Isarco,Residence,1296,12249
2370,2013,1.0,Valle Isarco,Agricaltural Lodging,1970,13302
2371,2013,1.0,Val Pusteria,1-2 Star Hotel,27342,149879
2372,2013,1.0,Val Pusteria,3 Star Hotel,71031,361322
2373,2013,1.0,Val Pusteria,4-5 Star Hotel,49999,254293
2374,2013,1.0,Val Pusteria,Other,2862,11037
2375,2013,1.0,Val Pusteria,Campings,3835,29073
2376,2013,1.0,Val Pusteria,Private Lodging,17508,122724
2377,2013,1.0,Val Pusteria,Private Lodging,320,3332
2378,2013,1.0,Val Pusteria,Residence,22930,155901
2379,2013,1.0,Val Pusteria,Agricaltural Lodging,10760,73806
2380,2013,1.0,Salto-Sciliar,1-2 Star Hotel,5983,32514
2381,2013,1.0,Salto-Sciliar,3 Star Hotel,37115,212303
2382,2013,1.0,Salto-Sciliar,4-5 Star Hotel,36385,210584
2383,2013,1.0,Salto-Sciliar,Other,993,2923
2384,2013,1.0,Salto-Sciliar,Campings,417,3369
2385,2013,1.0,Salto-Sciliar,Private Lodging,11255,86955
2386,2013,1.0,Salto-Sciliar,Residence,9098,69161
2387,2013,1.0,Salto-Sciliar,Agricaltural Lodging,2668,20942
2388,2013,1.0,Val Venosta,1-2 Star Hotel,2628,14131
2389,2013,1.0,Val Venosta,3 Star Hotel,10394,59229
2390,2013,1.0,Val Venosta,4-5 Star Hotel,5541,29361
2391,2013,1.0,Val Venosta,Other,110,193
2392,2013,1.0,Val Venosta,Campings,118,950
2393,2013,1.0,Val Venosta,Private Lodging,907,7842
2394,2013,1.0,Val Venosta,Private Lodging,12,90
2395,2013,1.0,Val Venosta,Residence,4028,27812
2396,2013,1.0,Val Venosta,Agricaltural Lodging,976,6314
2397,2013,1.0,Alta Valle Isarco,1-2 Star Hotel,4557,16297
2398,2013,1.0,Alta Valle Isarco,3 Star Hotel,10485,41330
2399,2013,1.0,Alta Valle Isarco,4-5 Star Hotel,10705,45929
2400,2013,1.0,Alta Valle Isarco,Other,374,4921
2401,2013,1.0,Alta Valle Isarco,Campings,83,609
2402,2013,1.0,Alta Valle Isarco,Private Lodging,648,4087
2403,2013,1.0,Alta Valle Isarco,Residence,825,6784
2404,2013,1.0,Alta Valle Isarco,Agricaltural Lodging,812,5380
2405,2013,1.0,Oltradige-Bassa Ates.,1-2 Star Hotel,1238,6700
2406,2013,1.0,Oltradige-Bassa Ates.,3 Star Hotel,6298,21567
2407,2013,1.0,Oltradige-Bassa Ates.,4-5 Star Hotel,597,1683
2408,2013,1.0,Oltradige-Bassa Ates.,Other,28,96
2409,2013,1.0,Oltradige-Bassa Ates.,Campings,0,0
2410,2013,1.0,Oltradige-Bassa Ates.,Private Lodging,184,2930
2411,2013,1.0,Oltradige-Bassa Ates.,Residence,158,4531
2412,2013,1.0,Oltradige-Bassa Ates.,Agricaltural Lodging,316,4561
2413,2013,2.0,Bolzano,1-2 Star Hotel,712,1393
2414,2013,2.0,Bolzano,3 Star Hotel,4382,7328
2415,2013,2.0,Bolzano,4-5 Star Hotel,5851,10236
2416,2013,2.0,Bolzano,Other,340,680
2417,2013,2.0,Bolzano,Private Lodging,38,355
2418,2013,2.0,Bolzano,Agricaltural Lodging,56,267
2419,2013,2.0,Burgraviato,1-2 Star Hotel,857,4844
2420,2013,2.0,Burgraviato,3 Star Hotel,9654,39208
2421,2013,2.0,Burgraviato,4-5 Star Hotel,9113,37086
2422,2013,2.0,Burgraviato,Other,809,2552
2423,2013,2.0,Burgraviato,Private Lodging,961,6748
2424,2013,2.0,Burgraviato,Residence,2049,13333
2425,2013,2.0,Burgraviato,Agricaltural Lodging,1266,7342
2426,2013,2.0,Valle Isarco,1-2 Star Hotel,8295,39163
2427,2013,2.0,Valle Isarco,3 Star Hotel,22557,99236
2428,2013,2.0,Valle Isarco,4-5 Star Hotel,14606,64153
2429,2013,2.0,Valle Isarco,Other,2091,6402
2430,2013,2.0,Valle Isarco,Campings,17,53
2431,2013,2.0,Valle Isarco,Private Lodging,1543,8451
2432,2013,2.0,Valle Isarco,Residence,2030,15181
2433,2013,2.0,Valle Isarco,Agricaltural Lodging,3162,15928
2434,2013,2.0,Val Pusteria,1-2 Star Hotel,29550,156850
2435,2013,2.0,Val Pusteria,3 Star Hotel,75992,381829
2436,2013,2.0,Val Pusteria,4-5 Star Hotel,52026,260639
2437,2013,2.0,Val Pusteria,Other,3792,13745
2438,2013,2.0,Val Pusteria,Campings,3964,24451
2439,2013,2.0,Val Pusteria,Private Lodging,22310,134032
2440,2013,2.0,Val Pusteria,Private Lodging,566,3549
2441,2013,2.0,Val Pusteria,Residence,26446,161293
2442,2013,2.0,Val Pusteria,Agricaltural Lodging,15034,86602
2443,2013,2.0,Salto-Sciliar,1-2 Star Hotel,7381,36784
2444,2013,2.0,Salto-Sciliar,3 Star Hotel,43921,240829
2445,2013,2.0,Salto-Sciliar,4-5 Star Hotel,41123,222042
2446,2013,2.0,Salto-Sciliar,Other,994,3782
2447,2013,2.0,Salto-Sciliar,Campings,508,3220
2448,2013,2.0,Salto-Sciliar,Private Lodging,15813,101301
2449,2013,2.0,Salto-Sciliar,Residence,11613,76396
2450,2013,2.0,Salto-Sciliar,Agricaltural Lodging,4957,28027
2451,2013,2.0,Val Venosta,1-2 Star Hotel,3637,17922
2452,2013,2.0,Val Venosta,3 Star Hotel,14582,77695
2453,2013,2.0,Val Venosta,4-5 Star Hotel,7468,38384
2454,2013,2.0,Val Venosta,Other,254,724
2455,2013,2.0,Val Venosta,Campings,159,681
2456,2013,2.0,Val Venosta,Private Lodging,1995,11913
2457,2013,2.0,Val Venosta,Private Lodging,23,142
2458,2013,2.0,Val Venosta,Residence,5292,33208
2459,2013,2.0,Val Venosta,Agricaltural Lodging,1911,9990
2460,2013,2.0,Alta Valle Isarco,1-2 Star Hotel,5272,18286
2461,2013,2.0,Alta Valle Isarco,3 Star Hotel,11562,45493
2462,2013,2.0,Alta Valle Isarco,4-5 Star Hotel,12186,51486
2463,2013,2.0,Alta Valle Isarco,Other,819,4944
2464,2013,2.0,Alta Valle Isarco,Campings,98,327
2465,2013,2.0,Alta Valle Isarco,Private Lodging,1055,5096
2466,2013,2.0,Alta Valle Isarco,Residence,1269,8288
2467,2013,2.0,Alta Valle Isarco,Agricaltural Lodging,1363,8130
2468,2013,2.0,Oltradige-Bassa Ates.,1-2 Star Hotel,1484,7505
2469,2013,2.0,Oltradige-Bassa Ates.,3 Star Hotel,7444,25536
2470,2013,2.0,Oltradige-Bassa Ates.,4-5 Star Hotel,465,920
2471,2013,2.0,Oltradige-Bassa Ates.,Other,67,129
2472,2013,2.0,Oltradige-Bassa Ates.,Private Lodging,199,2965
2473,2013,2.0,Oltradige-Bassa Ates.,Residence,193,4595
2474,2013,2.0,Oltradige-Bassa Ates.,Agricaltural Lodging,286,3496
2475,2013,3.0,Bolzano,1-2 Star Hotel,1164,2226
2476,2013,3.0,Bolzano,3 Star Hotel,6703,11957
2477,2013,3.0,Bolzano,4-5 Star Hotel,8980,15669
2478,2013,3.0,Bolzano,Other,938,2028
2479,2013,3.0,Bolzano,Campings,437,1541
2480,2013,3.0,Bolzano,Private Lodging,26,388
2481,2013,3.0,Bolzano,Agricaltural Lodging,100,429
2482,2013,3.0,Burgraviato,1-2 Star Hotel,2654,11455
2483,2013,3.0,Burgraviato,3 Star Hotel,20451,76878
2484,2013,3.0,Burgraviato,4-5 Star Hotel,26178,103995
2485,2013,3.0,Burgraviato,Other,717,2602
2486,2013,3.0,Burgraviato,Campings,2906,12453
2487,2013,3.0,Burgraviato,Private Lodging,2095,11471
2488,2013,3.0,Burgraviato,Residence,4765,25835
2489,2013,3.0,Burgraviato,Agricaltural Lodging,2821,13514
2490,2013,3.0,Valle Isarco,1-2 Star Hotel,6572,30541
2491,2013,3.0,Valle Isarco,3 Star Hotel,18308,70641
2492,2013,3.0,Valle Isarco,4-5 Star Hotel,13709,52947
2493,2013,3.0,Valle Isarco,Other,1830,5072
2494,2013,3.0,Valle Isarco,Campings,305,418
2495,2013,3.0,Valle Isarco,Private Lodging,1078,6117
2496,2013,3.0,Valle Isarco,Residence,1289,11084
2497,2013,3.0,Valle Isarco,Agricaltural Lodging,2238,10863
2498,2013,3.0,Val Pusteria,1-2 Star Hotel,23097,118283
2499,2013,3.0,Val Pusteria,3 Star Hotel,62809,298499
2500,2013,3.0,Val Pusteria,4-5 Star Hotel,48691,226371
2501,2013,3.0,Val Pusteria,Other,2855,9815
2502,2013,3.0,Val Pusteria,Campings,3897,21127
2503,2013,3.0,Val Pusteria,Private Lodging,12537,75468
2504,2013,3.0,Val Pusteria,Private Lodging,488,2988
2505,2013,3.0,Val Pusteria,Residence,19884,116501
2506,2013,3.0,Val Pusteria,Agricaltural Lodging,7999,45580
2507,2013,3.0,Salto-Sciliar,1-2 Star Hotel,5267,26165
2508,2013,3.0,Salto-Sciliar,3 Star Hotel,37004,191857
2509,2013,3.0,Salto-Sciliar,4-5 Star Hotel,39941,205339
2510,2013,3.0,Salto-Sciliar,Other,700,1948
2511,2013,3.0,Salto-Sciliar,Campings,536,3124
2512,2013,3.0,Salto-Sciliar,Private Lodging,10941,67246
2513,2013,3.0,Salto-Sciliar,Residence,9391,59448
2514,2013,3.0,Salto-Sciliar,Agricaltural Lodging,3043,16967
2515,2013,3.0,Val Venosta,1-2 Star Hotel,4181,18469
2516,2013,3.0,Val Venosta,3 Star Hotel,16839,79163
2517,2013,3.0,Val Venosta,4-5 Star Hotel,8565,41654
2518,2013,3.0,Val Venosta,Other,945,2348
2519,2013,3.0,Val Venosta,Campings,818,3173
2520,2013,3.0,Val Venosta,Private Lodging,2067,12174
2521,2013,3.0,Val Venosta,Private Lodging,37,245
2522,2013,3.0,Val Venosta,Residence,5790,33011
2523,2013,3.0,Val Venosta,Agricaltural Lodging,2120,10366
2524,2013,3.0,Alta Valle Isarco,1-2 Star Hotel,4732,14631
2525,2013,3.0,Alta Valle Isarco,3 Star Hotel,11606,37232
2526,2013,3.0,Alta Valle Isarco,4-5 Star Hotel,11352,45589
2527,2013,3.0,Alta Valle Isarco,Other,331,961
2528,2013,3.0,Alta Valle Isarco,Campings,162,405
2529,2013,3.0,Alta Valle Isarco,Private Lodging,513,3137
2530,2013,3.0,Alta Valle Isarco,Residence,1066,6919
2531,2013,3.0,Alta Valle Isarco,Agricaltural Lodging,803,4523
2532,2013,3.0,Oltradige-Bassa Ates.,1-2 Star Hotel,1956,7721
2533,2013,3.0,Oltradige-Bassa Ates.,3 Star Hotel,11133,32857
2534,2013,3.0,Oltradige-Bassa Ates.,4-5 Star Hotel,2639,8009
2535,2013,3.0,Oltradige-Bassa Ates.,Other,250,756
2536,2013,3.0,Oltradige-Bassa Ates.,Campings,885,4015
2537,2013,3.0,Oltradige-Bassa Ates.,Private Lodging,407,4013
2538,2013,3.0,Oltradige-Bassa Ates.,Residence,450,6131
2539,2013,3.0,Oltradige-Bassa Ates.,Agricaltural Lodging,1800,9173
2540,2013,4.0,Bolzano,1-2 Star Hotel,1411,3219
2541,2013,4.0,Bolzano,3 Star Hotel,6370,11604
2542,2013,4.0,Bolzano,4-5 Star Hotel,8437,17441
2543,2013,4.0,Bolzano,Other,1065,2231
2544,2013,4.0,Bolzano,Campings,740,3099
2545,2013,4.0,Bolzano,Private Lodging,41,406
2546,2013,4.0,Bolzano,Agricaltural Lodging,133,596
2547,2013,4.0,Burgraviato,1-2 Star Hotel,4515,23612
2548,2013,4.0,Burgraviato,3 Star Hotel,33900,158052
2549,2013,4.0,Burgraviato,4-5 Star Hotel,37388,173592
2550,2013,4.0,Burgraviato,Other,890,1888
2551,2013,4.0,Burgraviato,Campings,4415,27432
2552,2013,4.0,Burgraviato,Private Lodging,2500,16837
2553,2013,4.0,Burgraviato,Private Lodging,15,75
2554,2013,4.0,Burgraviato,Residence,5887,39450
2555,2013,4.0,Burgraviato,Agricaltural Lodging,3333,21551
2556,2013,4.0,Valle Isarco,1-2 Star Hotel,1708,8898
2557,2013,4.0,Valle Isarco,3 Star Hotel,8911,29266
2558,2013,4.0,Valle Isarco,4-5 Star Hotel,5715,17719
2559,2013,4.0,Valle Isarco,Other,1382,3644
2560,2013,4.0,Valle Isarco,Campings,582,860
2561,2013,4.0,Valle Isarco,Private Lodging,267,1509
2562,2013,4.0,Valle Isarco,Residence,356,6318
2563,2013,4.0,Valle Isarco,Agricaltural Lodging,869,4292
2564,2013,4.0,Val Pusteria,1-2 Star Hotel,2158,14707
2565,2013,4.0,Val Pusteria,3 Star Hotel,7031,40571
2566,2013,4.0,Val Pusteria,4-5 Star Hotel,7748,36577
2567,2013,4.0,Val Pusteria,Other,805,1920
2568,2013,4.0,Val Pusteria,Campings,888,4673
2569,2013,4.0,Val Pusteria,Private Lodging,933,9491
2570,2013,4.0,Val Pusteria,Private Lodging,68,735
2571,2013,4.0,Val Pusteria,Residence,1323,13418
2572,2013,4.0,Val Pusteria,Agricaltural Lodging,1218,8276
2573,2013,4.0,Salto-Sciliar,1-2 Star Hotel,1020,4353
2574,2013,4.0,Salto-Sciliar,3 Star Hotel,3968,20002
2575,2013,4.0,Salto-Sciliar,4-5 Star Hotel,3733,21849
2576,2013,4.0,Salto-Sciliar,Other,654,1764
2577,2013,4.0,Salto-Sciliar,Campings,284,1257
2578,2013,4.0,Salto-Sciliar,Private Lodging,655,5495
